id,date_found,type,source,title,company,location,url,posted,tags
4eb3eac42b43,2026-06-05,job,Arbeitnow,Java Fullstack Entwickler (m/w/d) gesucht,Intercon Solutions GmbH,Remote,https://www.arbeitnow.com/jobs/companies/intercon-solutions-gmbh/java-fullstack-entwickler-gesucht-cologne-43946,2026-06-05,Remote Software Development
2d1881fd164f,2026-06-05,job,Himalayas,"Data Engineer - Remote, Latin America",Bluelight Consulting,Remote,https://himalayas.app/companies/bluelight-consulting/jobs/data-engineer-remote-latin-america-5751800127,,
a454537f78cd,2026-06-05,job,Himalayas,Mobile Engineer (iOS / Full Stack),AccelOne,Remote,https://himalayas.app/companies/accelone/jobs/mobile-engineer-ios-full-stack,,
a1a86883de8a,2026-06-05,job,Himalayas,HR Services Advisor - Swedish Labor Law,Safeguard Global,Remote,https://himalayas.app/companies/safeguard-global/jobs/hr-services-advisor-swedish-labor-law,,
caf7492e0466,2026-06-05,job,Himalayas,Junior AI Engineer,Trengo,Remote,https://himalayas.app/companies/trengo/jobs/junior-ai-engineer,,
c30257899069,2026-06-05,job,GitHub/NewGrad,Entry Level Software Engineer,The Boeing Company,"Richardson, TX",https://boeing.wd1.myworkdayjobs.com/EXTERNAL_CAREERS/job/USA---Richardson-TX/Entry-Level-Software-Engineer-Developer_JR2026512717-2?utm_source=Simplify&ref=Simplify,0d,
983d62b0b4f6,2026-06-05,job,GitHub/NewGrad,Software Engineer 1 - Core Systems & Libraries,RTX,"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-124--400-Collins-Rd-NE--BLDG-124/Software-Engineer-1---Core-Systems---Libraries--Onsite-_01847677?utm_source=Simplify&ref=Simplify,0d,
d2260000e83c,2026-06-05,job,GitHub/NewGrad,Entry Level Software Engineer,The Boeing Company,"Richardson, TX",https://boeing.wd1.myworkdayjobs.com/external_subsidiary/job/USA---Richardson-TX/Entry-Level-Software-Engineer-Developer_JR2026512717-1?utm_source=Simplify&ref=Simplify,0d,
1d64f688ff78,2026-06-05,job,GitHub/NewGrad,Junior Software Developer,Concept Plus,"Dayton, OH",https://ats.rippling.com/conceptplus/jobs/916978a4-fa79-4f6e-9eb6-515aa1cf3fb5?utm_source=Simplify&ref=Simplify,0d,
ad4a71f4164a,2026-06-05,job,GitHub/Internship,Junior Software Engineer Intern,Clarity Innovations,"Reston, VA",https://job-boards.greenhouse.io/clarityinnovates/jobs/5155449007?utm_source=Simplify&ref=Simplify,0d,
284f17ad9089,2026-06-05,job,GitHub/Internship,Software Engineer Intern - Developer Infrastructure,ByteDance,"San Jose, CA",https://jobs.bytedance.com/en/position/7595707875767699765/detail?utm_source=Simplify&ref=Simplify,0d,
519fdd59e0f3,2026-06-05,job,GitHub/Internship,Software Engineer Intern - Intern,State Street,"Burlington, MA",https://statestreet.wd1.myworkdayjobs.com/Global/job/Burlington-Massachusetts/Software-Engineer-Intern--6-Month-intern--July--Dec_R-787596?utm_source=Simplify&ref=Simplify,1mo,
2277a1f07524,2026-06-05,job,GitHub/Internship,Agentic AI/ML Engineer Intern - Solutions,Field AI,"Irvine, CA",https://jobs.lever.co/field-ai/5f45ac28-5c30-46ec-adaf-8482c9469cea/apply?utm_source=Simplify&ref=Simplify,0d,
6bcf3d880bbc,2026-06-05,job,GitHub/Internship,Embedded Software Engineering Co-op,SRI International,"Princeton, NJ",https://careers-sri.icims.com/jobs/6416/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,
