id,date_found,type,source,title,company,location,url,posted,tags,work_mode
c3e4ab7ea8c1,2026-07-22,job,Jobicy,Software Engineer,NBCUniversal,USA,https://jobicy.com/jobs/149600-software-engineer-2,2026-07-22,Software Engineering,onsite
ccf2ea002f7c,2026-07-22,job,Jobicy,"Vice President, Software Engineering",Experian,USA,https://jobicy.com/jobs/149597-vice-president-software-engineering,2026-07-22,Software Engineering,onsite
995f10facd4b,2026-07-22,job,GitHub/NewGrad,Safety Software Engineer 1&C HMI Systems,Westinghouse Electric Company,"Cranberry Twp, PA",https://careers.westinghousenuclear.com/job/Warrendale-Safety-SW-I&C-Engineer-HMI-Systems-OR/1411189300/?ats=successfactors&utm_source=Simplify&ref=Simplify,0d,,onsite
750a59013e19,2026-07-22,job,GitHub/NewGrad,Software Engineer 1,Mastercard,"O'Fallon, MO",https://mastercard.wd1.myworkdayjobs.com/CorporateCareers/job/OFallon-Missouri/Software-Engineer-I_R-278868?utm_source=Simplify&ref=Simplify,1d,,onsite
7909eba12e15,2026-07-22,job,GitHub/NewGrad,Systems Software Engineer New Grad - Accelerated Kubernetes Performance and Scale,NVIDIA,"Seattle, WA, Santa Clara, CA",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Systems-Software-Engineer--Accelerated-Kubernetes-Performance-and-Scale---New-College-Grad-2026_JR2020957?utm_source=Simplify&ref=Simplify,5d,,onsite
bbedf932aae1,2026-07-22,job,GitHub/NewGrad,Software Engineer 1,Maritz,"Fenton, MO",https://maritz.wd1.myworkdayjobs.com/Maritz/job/Fenton-MO/Software-Engineer-I_R15306?utm_source=Simplify&ref=Simplify,12d,,onsite
66b32184326f,2026-07-22,job,GitHub/NewGrad,Software Engineer 1,Travelers,"4 locations, Sparks, MD, Hartford, CT, Atlanta, GA, St Paul, MN",https://travelers.wd5.myworkdayjobs.com/External/job/CT---Hartford/Software-Engineer-I_R-51276-1?utm_source=Simplify&ref=Simplify,21d,,onsite
2bb88a848779,2026-07-22,job,GitHub/NewGrad,Software Engineer 1,Axon,"Boston, MA, Seattle, WA, Scottsdale, AZ",https://job-boards.greenhouse.io/axon/jobs/7576969003?utm_source=Simplify&ref=Simplify,3mo,,onsite
bd99ec8e3594,2026-07-22,job,GitHub/NewGrad,Data Engineer 1 - Aws - Databricks,Travelers,"Hartford, CT",https://travelers.wd5.myworkdayjobs.com/External/job/CT---Hartford/Data-Engineer-I--AWS--Databricks-_R-51521?utm_source=Simplify&ref=Simplify,7d,,onsite
4088e908164b,2026-07-22,job,GitHub/NewGrad,Data Engineer 1 - Multiple Teams,Travelers,"Hartford, CT, Richardson, TX, St Paul, MN",https://travelers.wd5.myworkdayjobs.com/External/job/CT---Hartford/Data-Engineer-I--AWS--Python--GenAI-_R-50910?utm_source=Simplify&ref=Simplify,18d,,onsite
4d857ffae5da,2026-07-22,job,GitHub/NewGrad,Conversion - Software Engineer 1,RTX,"St. Petersburg, FL",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-FL-ST-PETERSBURG-381BD--7401-22nd-Ave-N--BLDG-D/XMLNAME-2027-Conversion---Software-Engineer-I---St-Petersburg--FL--Onsite-_01860332?utm_source=Simplify&ref=Simplify,1d,,onsite
7f792dfd1b59,2026-07-22,job,GitHub/NewGrad,Software Engineer 1,Nidec,"St. Louis, MO",https://nidec.wd1.myworkdayjobs.com/nidec/job/North-AmericaUSAMissouriSt-Louis---WPE-MO/Software-Engineer-I_R0016664?utm_source=Simplify&ref=Simplify,5d,,onsite
f1f789bbb353,2026-07-22,job,GitHub/Internship,Software Engineer Intern,Schweitzer Engineering Laboratories,"Boise, ID",https://selinc.wd1.myworkdayjobs.com/SEL/job/Idaho---Boise/Software-Engineer-Intern_2026-22321?utm_source=Simplify&ref=Simplify,1d,,onsite
8d5f51bdd445,2026-07-22,job,Greenhouse,"Full Stack Software Engineer, Manufacturing",SpaceX,"Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8645130002?gh_jid=8645130002,2026-07-22,,onsite
0a7ef7bf1999,2026-07-22,job,Greenhouse,"Full Stack Software Engineer, Safety & Training ",SpaceX,"Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8645132002?gh_jid=8645132002,2026-07-22,,onsite
a83c146762a2,2026-07-22,job,Greenhouse,Software Engineer I,Axon,"Washington, United States",https://job-boards.greenhouse.io/axon/jobs/7576969003,2026-04-07,,onsite
03d37cb0dfc6,2026-07-22,job,Arbeitnow,Platform Engineer (m/w/d) mit Karriereambitionen!,Auralis Group,Remote,https://www.arbeitnow.com/jobs/companies/auralis-group/platform-engineer-mit-karriereambitionen-markt-indersdorf-176615,2026-07-22,Remote Engineering,remote
fbde976d50eb,2026-07-22,job,Himalayas,"Backend Engineer, AI (Agent Systems)",Bjak,Remote,https://himalayas.app/companies/bjak/jobs/backend-engineer-ai-agent-systems-8896958538,,,remote
