id,date_found,type,source,title,company,location,url,posted,tags,work_mode
8174c74785de,2026-07-18,job,GitHub/NewGrad,Software Engineer 1 - Front-End Engineer for ArcGIS Enterprise,Esri,"West Redlands, Redlands, CA",https://www.esri.com/careers/5190253007?gh_jid=5190253007&utm_source=Simplify&ref=Simplify,0d,,onsite
adef2f9eb44f,2026-07-18,job,Greenhouse,Full Stack Software Engineer (Application Software),SpaceX,"Starbase, TX",https://boards.greenhouse.io/spacex/jobs/8639573002?gh_jid=8639573002,2026-07-17,,onsite
413d3bb248d8,2026-07-18,job,Greenhouse,"Full Stack Software Engineer, Observability (Starlink)",SpaceX,"Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8638457002?gh_jid=8638457002,2026-07-17,,onsite
100e2fcf57eb,2026-07-18,job,RemoteOK,Python Developer,YO IT Consulting,Remote,https://remoteOK.com/remote-jobs/remote-python-developer-yo-it-consulting-1134923,2026-07-16,mobile engineer exec dev junior digital nomad analyst customer support marketing ops excel stats sales python consulting,remote
3c4901095ea5,2026-07-18,job,RemoteOK,Junior Software Engineer,Lockwood Publishing Ltd,Remote,https://remoteOK.com/remote-jobs/remote-junior-software-engineer-lockwood-publishing-ltd-1134921,2026-07-16,mobile engineer exec dev junior digital nomad,remote
8b512692fc9c,2026-07-18,job,Arbeitnow,Frontend Developer Intern (Unpaid),HOPn UG,Remote,https://www.arbeitnow.com/jobs/companies/hopn-ug/frontend-developer-intern-unpaid-puchheim-124552,2026-07-17,Remote Web Development,remote
6c18e6d5fa1b,2026-07-18,job,Himalayas,Backend Software Engineer - AI Neobank App (Indonesia),Bjak,Remote,https://himalayas.app/companies/bjak/jobs/backend-software-engineer-ai-neobank-app-indonesia,,,remote
f50853f9076f,2026-07-18,job,Himalayas,Full Stack Engineer (Indonesia),Bjak,Remote,https://himalayas.app/companies/bjak/jobs/full-stack-engineer-indonesia,,,remote
5662fed3cc07,2026-07-18,job,Himalayas,Applied AI Engineer (Spain),Bjak,Remote,https://himalayas.app/companies/bjak/jobs/applied-ai-engineer-spain,,,remote
338f14a503d8,2026-07-18,job,Himalayas,"Software Engineer, NZ",Partly,Remote,https://himalayas.app/companies/partly/jobs/software-engineer-nz,,,remote
c35360c065c8,2026-07-18,job,Himalayas,Applied AI Engineer (China),Bjak,Remote,https://himalayas.app/companies/bjak/jobs/applied-ai-engineer-china,,,remote
