id,date_found,type,source,title,company,location,url,posted,tags
a8e6ecb44163,2026-06-02,job,GitHub/NewGrad,Entry Level Front End Engineer,Albertsons,"Philadelphia, PA",https://eofd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/717941?utm_source=Simplify&ref=Simplify,0d,
be8791b2306a,2026-06-02,job,GitHub/NewGrad,Software Engineer 1/2,Textron,"Sparks, MD",https://textron.taleo.net/careersection/textron/jobdetail.ftl?job=342414&utm_source=Simplify&ref=Simplify,0d,
cc48f29bc324,2026-06-02,job,GitHub/NewGrad,Software Engineer 1,RTX,"El Segundo, CA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-CA-EL-SEGUNDO-R01--2000-E-Imperial-Hwy--BLDG-R01/XMLNAME-2026-Raytheon-Full-Time--Software-Engineer-I---Onsite-_01849599?utm_source=Simplify&ref=Simplify,0d,
e2ed52552ae6,2026-06-02,job,GitHub/NewGrad,Software Engineer 1,Deloitte,"Palatine, IL",https://apply.deloitte.com/en_US/careers/JobDetail/Agentic-Software-Engineer-I/354284?utm_source=Simplify&ref=Simplify,0d,
a5fe6bd2463e,2026-06-02,job,GitHub/NewGrad,Mobile Engineer 1 - Digital Servicing - I,Synchrony Financial,"Stamford, CT, Chicago, IL",https://synchronyfinancial.wd5.myworkdayjobs.com/careers/job/Stamford-Hub/Mobile-Engineer-I---Digital-Servicing_2601598?utm_source=Simplify&ref=Simplify,0d,
3e3a84be12b1,2026-06-02,job,GitHub/NewGrad,Software Engineer 1,Wyetech,"Annapolis Junction, MD",https://jobs.lever.co/wyetechllc/e9ee766a-35f4-44a0-80b3-122a74ea677d/apply?utm_source=Simplify&ref=Simplify,0d,
438261db1161,2026-06-02,job,GitHub/Internship,Software Engineer Intern,Ken Garff Auto Group,"Salt Lake City, UT",https://kengarff.wd1.myworkdayjobs.com/external_site/job/Garff-Enterprises-Corporate-Office---Salt-Lake-City-UT/Software-Engineering-Intern--Part-Time-_R0042587?utm_source=Simplify&ref=Simplify,0d,
cb518f97cd5c,2026-06-02,job,GitHub/Internship,Software Engineer Data/AI/Intelligent Systems Intern - United States,Cisco,"17 locations, Boston, MA, Seattle, WA, Knoxville, TN, Milpitas, CA, SF, Austin, TX, San Jose, CA, Fulton, MD, Dallas, TX, Hillsboro, OR, Alpharetta, GA, NYC, Acton, MA, Portland, OR, Research Triangle, Durham, NC, Atlanta, GA, Richardson, TX",https://cisco.wd5.myworkdayjobs.com/cisco_careers/job/San-Jose-California-US/Software-Engineer-Data-AI-Intelligent-Systems-I--Intern----United-States_2001254?utm_source=Simplify&ref=Simplify,0d,
a0270534552e,2026-06-02,job,GitHub/Internship,Software Engineer Data/AI/Intelligent Systems 2 Intern,Cisco,"13 locations, Boston, MA, Knoxville, TN, Milpitas, CA, Austin, TX, San Jose, CA, Fulton, MD, Dallas, TX, Durham, NC, Hillsboro, OR, Alpharetta, GA, NYC, Acton, MA, Atlanta, GA",https://cisco.wd5.myworkdayjobs.com/cisco_careers/job/San-Jose-California-US/Software-Engineer-Data-AI-Intelligent-Systems-II--Intern----United-States_2001127?utm_source=Simplify&ref=Simplify,0d,
519e713eb6df,2026-06-02,job,GitHub/Internship,Software Engineer Intern,GenBio AI,"Palo Alto, CA",https://jobs.lever.co/genbio/4bdb14ae-e19f-40c8-84db-1307dbdabe74/apply?utm_source=Simplify&ref=Simplify,0d,
dbbbdd0ce182,2026-06-02,job,GitHub/Internship,Year at Palantir Intern - Forward Deployed Software Engineer - Commercial,Palantir,"Washington, DC",https://jobs.lever.co/palantir/e24202f1-fccd-470f-b001-e24d901735a4/apply?utm_source=Simplify&ref=Simplify,0d,
d73be79bea9a,2026-06-02,job,GitHub/Internship,Quality Engineer Intern - ERP Data Migration - Quality Engineering,Imerys,"Niagara Falls, NY",https://imerys.wd3.myworkdayjobs.com/imerys_career2/job/Niagara-Falls-New-York-USA/Intern_REQ-11539?utm_source=Simplify&ref=Simplify,0d,
7ec62c56464d,2026-06-02,job,GitHub/Internship,Quality Engineer Intern - ERP Data Migration - Quality Engineering,Imerys,"Niagara Falls, NY",https://imerys.wd3.myworkdayjobs.com/imerys_career2/job/Niagara-Falls-New-York-USA/Intern_REQ-11538?utm_source=Simplify&ref=Simplify,0d,
c14ab604e636,2026-06-02,job,GitHub/Internship,AI/ML Engineer Intern - Data Engineering,Ryan,"Plano, TX",https://ryan.wd1.myworkdayjobs.com/Students-Graduates/job/Plano/AI-ML-Engineer-Intern--Data-Engineering_R0019781?utm_source=Simplify&ref=Simplify,0d,
