id,date_found,type,source,title,company,location,url,posted,tags,work_mode
c8456b782780,2026-07-15,job,GitHub/NewGrad,Software Engineer New Grad,Faros AI,"San Mateo, CA",https://jobs.ashbyhq.com/faros-ai/622e1f1e-4a39-4e7c-8526-1189ca588066/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
6e4cb6f0c4f1,2026-07-15,job,GitHub/NewGrad,Software Engineer New Grad - Performance,Nuro,"Mountain View, CA",https://nuro.ai/careersitem?gh_jid=8064655&utm_source=Simplify&ref=Simplify,0d,,onsite
e64bb0bdb199,2026-07-15,job,GitHub/NewGrad,Software Engineer 1 - General,InstaLILY,"SF, NYC",https://job-boards.greenhouse.io/instalilyai/jobs/4271757009?utm_source=Simplify&ref=Simplify,0d,,onsite
b21fd89a9227,2026-07-15,job,GitHub/NewGrad,Software Engineer 1,Intuit,"Charlotte, NC",https://jobs.intuit.com/job/charlotte/software-engineer-i-credit-karma/27595/97793819216?utm_source=Simplify&ref=Simplify,0d,,onsite
97e4520417b8,2026-07-15,job,GitHub/NewGrad,Conversion Software Engineer 1,RTX,"Richardson, TX",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-TX-RICHARDSON-C17--1717-Cityline-Dr--CITYLINE-C17/XMLNAME-2027-Conversion-Software-Engineer-I--Onsite-_01858534?utm_source=Simplify&ref=Simplify,1d,,onsite
463d0c492780,2026-07-15,job,GitHub/NewGrad,Product Implementation Engineer 1,Corvus Robotics,"Mountain View, CA",https://jobs.ashbyhq.com/corvus-robotics/e180a9e8-6611-485b-b76a-bbf995b69e7f/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
409966f7a349,2026-07-15,job,GitHub/NewGrad,Embedded Software Engineer 1,CesiumAstro,"Austin, TX",https://jobs.lever.co/CesiumAstro/1c793184-7d93-49e8-9e4c-ee2372c23096/apply?utm_source=Simplify&ref=Simplify,1mo,,onsite
a0157f9386cd,2026-07-15,job,GitHub/Internship,Frontend Application Engineer Intern,Navy Federal,"Pensacola, FL, Vienna, VA",https://fa-etbx-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/nfcu/job/29776?utm_source=Simplify&ref=Simplify,0d,,onsite
709aa13cf09f,2026-07-15,job,Greenhouse,"2026 Early Career Flight Test Engineer, Altius",Anduril Industries,"Costa Mesa, California, United States",https://boards.greenhouse.io/andurilindustries/jobs/5185089007?gh_jid=5185089007,2026-07-13,,onsite
59d2f47deaa2,2026-07-15,job,Ashby,"Software Engineer, GTM Platform, Frontend",Ramp,"New York, NY (HQ)",https://jobs.ashbyhq.com/ramp/1540a41f-d88f-4c89-9b08-5b9fade1ee81,2026-02-26,Engineering,hybrid
