id,date_found,type,source,title,company,location,url,posted,tags,work_mode
2fed2897462b,2026-07-23,job,GitHub/NewGrad,Software Engineer 1,RTX,"Concord, MA, Tewksbury, MA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-MA-TEWKSBURY-TB3--50-Apple-Hill-Dr--CONCORD-BLDG-Tewksbury-Tb3-300-Concord/XMLNAME-2026-Raytheon-Full-Time--Software-Engineer-I---Onsite-_01861434?utm_source=Simplify&ref=Simplify,0d,,onsite
b22798380c02,2026-07-23,job,GitHub/NewGrad,Software Engineer New Grad,Traba,NYC,https://jobs.ashbyhq.com/traba/90d6307c-1bb1-4abf-8e73-7afa6a7e0a70/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
7587cccd544d,2026-07-23,job,GitHub/NewGrad,EFA Network Software Engineer 1 - Annapurna Labs,Amazon,"Seattle, WA",https://amazon.jobs/en/jobs/10481932/efa-network-software-engineer-i-annapurna-labs?utm_source=Simplify&ref=Simplify,0d,,onsite
71b00cb92be9,2026-07-23,job,GitHub/NewGrad,Software Engineer 1 - Applications,AeroVironment,"Melbourne, FL",https://avav.wd1.myworkdayjobs.com/en-US/avav/job/Melbourne-FL/Software-Engineer-III--Apps-_7569?utm_source=Simplify&ref=Simplify,1mo,,onsite
48395db5d97b,2026-07-23,job,GitHub/NewGrad,Deep Learning Software Engineer New Grad - Inference,NVIDIA,"5 locations, Washington, California, Texas, NYC, Massachusetts",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Remote/Deep-Learning-Software-Engineer--Inference---New-College-Grad-2026_JR2021742?utm_source=Simplify&ref=Simplify,1d,,onsite
7b4ac7c43604,2026-07-23,job,GitHub/NewGrad,Data Engineer 1 - Python - AWS,Travelers,"Hartford, CT, St Paul, MN",https://travelers.wd5.myworkdayjobs.com/External/job/CT---Hartford/Data-Engineer-I-TM1-IPA-_R-50835?utm_source=Simplify&ref=Simplify,29d,,onsite
443f97385bd4,2026-07-23,job,GitHub/NewGrad,Junior Data Engineer - Faculty Specialist,University of Maryland - College Park,"Hyattsville, MD",https://umd.wd1.myworkdayjobs.com/UMCP/job/University-of-Maryland-College-Park/Junior-Data-Engineer--Faculty-Specialist-_JR104102?utm_source=Simplify&ref=Simplify,1mo,,onsite
8fb52029b738,2026-07-23,job,GitHub/NewGrad,Software Engineer 1,RTX,"Marlborough, MA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-MA-MARLBOROUGH-MA2--1001-Boston-Post-Rd--BLDG-2/Software-Engineer-I--Onsite-_01861525?utm_source=Simplify&ref=Simplify,0d,,onsite
c8078838a5e4,2026-07-23,job,GitHub/NewGrad,Software Engineer 1,RTX,"Tucson, AZ",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-AZ-TUCSON-805--1151-E-Hermans-Rd--BLDG-805/Software-Engineer-I_01861317-1?utm_source=Simplify&ref=Simplify,1d,,onsite
7ddd67003696,2026-07-23,job,Greenhouse,"Full Stack Software Engineer, Manufacturing Systems ",SpaceX,"Bastrop, TX",https://boards.greenhouse.io/spacex/jobs/8645325002?gh_jid=8645325002,2026-07-22,,onsite
104a4a36c5da,2026-07-23,job,RemoteOK,TELL ME YOURSELF SAMPLE ANSWERS,Arvind Enterprises Group,Remote,https://remoteOK.com/remote-jobs/remote-tell-me-yourself-sample-answers-arvind-enterprises-group-1135236,2026-07-21,technical javascript c engineer education exec game dev travel finance content writing medical supervisor microsoft excel,remote
30d5b4728955,2026-07-23,job,RemoteOK,Backend Developer,albo,Remote,https://remoteOK.com/remote-jobs/remote-backend-developer-albo-1135248,2026-07-20,dev design technical testing exec quality assurance finance java cloud nosql sql mongo senior sys admin golang engineer backend digital nomad,remote
b3ff83a92411,2026-07-23,job,Himalayas,Guidewire Application Developer,Bright Vision Technologies,Remote,https://himalayas.app/companies/bright-vision-technologies/jobs/guidewire-application-developer-9078608250,,,remote
15d84b6d9df5,2026-07-23,job,WeWorkRemotely,Freelance Full-Stack Web App Developer,Mindrift,Remote,https://weworkremotely.com/remote-jobs/mindrift-freelance-full-stack-web-app-developer-1,2026-07-23,,remote
7d7f829bb791,2026-07-23,job,WeWorkRemotely,Technical Solutions Engineer,Stripe,Remote,https://weworkremotely.com/remote-jobs/stripe-technical-solutions-engineer,2026-07-23,,remote
