id,date_found,type,source,title,company,location,url,posted,tags
4635c54ddfba,2026-05-19,job,Arbeitnow,Full Stack Software Engineer,Yendou,Remote,https://www.arbeitnow.com/jobs/companies/yendou/full-stack-software-engineer-berlin-233337,2026-05-19,Remote Software Development
d0b2a1a2de9b,2026-05-19,job,WeWorkRemotely,DevOps Engineer,"createIT s.c. Borkowski Bartosz, Fredrych Aleksander",Remote,https://weworkremotely.com/remote-jobs/createit-s-c-borkowski-bartosz-fredrych-aleksander-devops-engineer,2026-05-18,
9a61d1382027,2026-05-19,job,GitHub/NewGrad,Software Engineer Early Career,Halliburton,"Houston, TX",https://jobs.halliburton.com/job/Houston-a_-Software-Engineer-Early-Career-Landmark-TX-77032/1392092600/?ats=successfactors&utm_source=Simplify&ref=Simplify,0d,
35c1820c6a60,2026-05-19,job,GitHub/NewGrad,Software Engineer New Grad - Numerical Analysis - C++,Cadence Design Systems,"Boston, MA",https://cadence.wd1.myworkdayjobs.com/University_Talent_NCG/job/BOSTON-02/Software-Engineer--Numerical-Analysis--C----Optimization--Mathematics----New-College-Grad_R52506?utm_source=Simplify&ref=Simplify,0d,
fab1a579dc02,2026-05-19,job,GitHub/NewGrad,Software Engineer – New College Grad - Numerical Analysis - C++,Cadence Design Systems,"Boston, MA",https://cadence.wd1.myworkdayjobs.com/University_Talent/job/BOSTON-02/Software-Engineer--Numerical-Analysis--C----Optimization--Mathematics----New-College-Grad_R52506-1?utm_source=Simplify&ref=Simplify,0d,
b6d86704b9a6,2026-05-19,job,GitHub/NewGrad,3D Graphics Software Engineer New Grad,Symbotic,"Milpitas, CA",https://symbotic.wd504.myworkdayjobs.com/Symbotic/job/USA-Milpitas-CA/New-Grad--3D-Graphics-Software-Engineer_R6845?utm_source=Simplify&ref=Simplify,0d,
36a57179d3ab,2026-05-19,job,GitHub/NewGrad,Software Engineer New Grad - Machine Learning Operations,Symbotic,"Burlington, MA",https://symbotic.wd504.myworkdayjobs.com/Symbotic/job/USA-Wilmington--MA---HQ/Software-Engineer---ML-Ops_R6028?utm_source=Simplify&ref=Simplify,0d,
c3811fc2fe39,2026-05-19,job,GitHub/NewGrad,Software Engineer 1,Cox,"Draper, UT",https://cox.wd1.myworkdayjobs.com/Cox_External_Career_Site_1/job/Draper-UT/Software-Engineer-I---20148_R202677135?utm_source=Simplify&ref=Simplify,0d,
05a51df7c30b,2026-05-19,job,GitHub/NewGrad,Software Engineer New Grad - Numerical Analysis - C++,Cadence Design Systems,"Boston, MA",https://cadence.wd1.myworkdayjobs.com/External_Careers/job/BOSTON-02/Software-Engineer_R52506-1?utm_source=Simplify&ref=Simplify,3d,
e86f02148dba,2026-05-19,job,GitHub/NewGrad,Software Engineer New Grad - Numerical Analysis - C++,Cadence Design Systems,"Boston, MA",https://cadence.wd1.myworkdayjobs.com/Univ_Careers/job/BOSTON-02/Software-Engineer_R52506?utm_source=Simplify&ref=Simplify,3d,
830bafa46e4e,2026-05-19,job,GitHub/NewGrad,Data Engineer-Junior,General Dynamics Information Technology,"Honolulu, HI",https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-HI-Camp-Smith/Data-Engineer-Junior_RQ220315-1?utm_source=Simplify&ref=Simplify,0d,
f19584ec9ddb,2026-05-19,job,GitHub/NewGrad,Associate Data Engineer 1,BCBST,"Remote in USA, Chattanooga, TN",https://bcbst.wd1.myworkdayjobs.com/en-US/External/job/USA-TN-Chattanooga-Remote/Associate-Data-Engineer-1_R-49500?utm_source=Simplify&ref=Simplify,0d,
af8147962efd,2026-05-19,job,GitHub/NewGrad,Software Engineer 1 - Instrument Software,Lila Sciences,"Cambridge, MA",https://job-boards.greenhouse.io/lilasciences/jobs/4186444009?utm_source=Simplify&ref=Simplify,0d,
c3bdce0194b3,2026-05-19,job,GitHub/NewGrad,Embedded Software Engineer 1,Smith+Nephew,"Andover, MA",https://smithnephew.wd5.myworkdayjobs.com/External/job/Andover-MA/Embedded-Software-Engineer-I_R90678?utm_source=Simplify&ref=Simplify,0d,
d906fd1f8670,2026-05-19,job,GitHub/Internship,Software Engineer Intern - Data,PlusAI,"Santa Clara, CA",https://jobs.lever.co/plus-2/012a2134-8a6a-4982-8f25-f906178a24e4/apply?utm_source=Simplify&ref=Simplify,0d,
49069aeb40fc,2026-05-19,job,GitHub/Internship,Software Engineer Intern - Data Infrastructure and Tools,PlusAI,"Santa Clara, CA",https://jobs.lever.co/plus-2/06b808df-85a1-4ddd-863c-3e1cbe61eda9/apply?utm_source=Simplify&ref=Simplify,0d,
1e6e06cd74aa,2026-05-19,job,GitHub/Internship,AI Engineer Intern,Guidewire,"Philadelphia, PA",https://guidewire.wd5.myworkdayjobs.com/external/job/United-States---Philadelphia-PA/AI-Engineering-Intern_JR_14530?utm_source=Simplify&ref=Simplify,0d,
4c6fb0053946,2026-05-19,job,GitHub/Internship,Software Engineer 1 Intern,Cisco,"San Jose, CA, Durham, NC",https://cisco.wd5.myworkdayjobs.com/cisco_careers/job/San-Jose-California-US/Software-Engineer-I--Intern----United-States_2007170?utm_source=Simplify&ref=Simplify,0d,
6bc6985f66a8,2026-05-19,job,GitHub/Internship,Software Engineer Intern,Podium,"Lehi, UT",https://job-boards.greenhouse.io/podium81/jobs/7939921?utm_source=Simplify&ref=Simplify,0d,
d8ee4913cda6,2026-05-19,job,GitHub/Internship,Application Engineering Intern,AssetMark,"Charlotte, NC",https://assetmark.wd5.myworkdayjobs.com/AssetMark_Careers/job/Charlotte-NC/Application-Engineering-Intern_Req-003755?utm_source=Simplify&ref=Simplify,0d,
