id,date_found,type,source,title,company,location,url,posted,tags
9332c231e8f5,2026-05-23,job,RemoteOK,Python Developer Brazil,Anyone AI,Remote,https://remoteOK.com/remote-jobs/remote-python-developer-brazil-anyone-ai-1131634,2026-05-22,python developer design consultant software testing test code go recruiting engineering digital nomad
fb4aeacbc9a7,2026-05-23,job,Himalayas,Job Posting Title Full-Stack Software Engineer & Scientist (Virtual Sensing),GE Vernova,Remote,https://himalayas.app/companies/ge-vernova/jobs/job-posting-title-full-stack-software-engineer-scientist-virtual-sensing,,
bd287a6daf9f,2026-05-23,job,Himalayas,Fullstack PHP developer (Magento 2 + WordPress) - Remote. Latin America,Bluelight Consulting,Remote,https://himalayas.app/companies/bluelight-consulting/jobs/fullstack-php-developer-magento-2-wordpress-remote-latin-america-8824910431,,
c09011406f23,2026-05-23,job,Himalayas,Product-Focused Full Stack Developer,Hire Hangar,Remote,https://himalayas.app/companies/hire-hangar/jobs/product-focused-full-stack-developer,,
3029b399253c,2026-05-23,job,Himalayas,Data Test Engineer,Regask,Remote,https://himalayas.app/companies/regask/jobs/data-test-engineer,,
1361d0c1d77a,2026-05-23,job,WeWorkRemotely,Junior Full-Stack Developer (Laravel and VueJS),Appetiser,Remote,https://weworkremotely.com/remote-jobs/appetiser-junior-full-stack-developer-laravel-and-vuejs,2026-05-22,
270175aad645,2026-05-23,job,GitHub/NewGrad,Software Engineer 1,Sony Interactive Entertainment,"San Diego, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5859292004?utm_source=Simplify&ref=Simplify,0d,
6bf92d68877c,2026-05-23,job,GitHub/Internship,Software Engineer in Test Intern,IDeaS,"Bloomington, MN",https://ideas-sas.icims.com/jobs/40116/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,
c7c67924fb8b,2026-05-23,job,GitHub/Internship,Data Science/AI/ML Engineering Intern,QinetiQ,"Fort Belvoir, VA",https://careers-qinetiqus.icims.com/jobs/12138/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,
e9fbfb3be4ee,2026-05-23,job,GitHub/Internship,Software Engineer Intern - Robotics,PlusAI,"Santa Clara, CA",https://jobs.lever.co/plus-2/7a1afea9-b468-4b7c-a508-185e8e4032db/apply?utm_source=Simplify&ref=Simplify,0d,
