id,date_found,type,source,title,company,location,url,posted,tags
c399e6c07e53,2026-05-28,job,Arbeitnow,AI-Native Full Stack Engineer (m/f/d) Louco,Louco Event Media GmbH,Remote,https://www.arbeitnow.com/jobs/companies/louco-event-media-gmbh/ai-native-full-stack-engineer-louco-offenbach-25905,2026-05-28,Remote Software Development
4bbc62faa781,2026-05-28,job,GitHub/NewGrad,Cloud Software Engineer 1 - Neuro,Medtronic,"Brooklyn Park, MN",https://medtronic.wd1.myworkdayjobs.com/redeploymentmedtroniccareers/job/Fridley-Minnesota-United-States-of-America/Cloud-Software-Engineer-I---Neuro---Rice-Creek-Fridley--MN_R66348?utm_source=Simplify&ref=Simplify,0d,
0de268a19baa,2026-05-28,job,GitHub/NewGrad,Software Engineer 1,Amazon,"Seattle, WA, SF",https://amazon.jobs/en/jobs/3141336/software-engineer-i?utm_source=Simplify&ref=Simplify,0d,
0a33c1a92409,2026-05-28,job,GitHub/NewGrad,Flight Software Engineer 1,Rocket Lab USA,"Littleton, CO",https://job-boards.greenhouse.io/rocketlab/jobs/7734583003?utm_source=Simplify&ref=Simplify,0d,
11eecb202942,2026-05-28,job,GitHub/NewGrad,Software Engineer 1 - Receiver - Exciter,RTX,"Marlborough, MA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-MA-MARLBOROUGH-MA2--1001-Boston-Post-Rd--BLDG-2/XMLNAME-2026-Raytheon-Full-Time---Receiver--Exciter----Processing-Architecture-Software-Engineer-I---Marlborough--MA--Onsite-_01848076?utm_source=Simplify&ref=Simplify,0d,
41266382f6fc,2026-05-28,job,GitHub/NewGrad,Software Engineer I,Axon,"Seattle, WA",https://job-boards.greenhouse.io/axon/jobs/7662648003?utm_source=Simplify&ref=Simplify,1mo,
0c1b0dd626e0,2026-05-28,job,GitHub/NewGrad,Software Engineer 1 - iOS,McDonald's,"Chicago, IL",https://jobs.mcdonalds.com/job/Chicago-Software-Engineer-I-iOS-IL-60607/1322170500/?ats=successfactors&utm_source=Simplify&ref=Simplify,6mo,
60988424aabf,2026-05-28,job,GitHub/Internship,Software Engineer Intern - Recommendation Infrastructure,TikTok,"San Jose, CA",https://lifeattiktok.com/search/7534878965941766408?utm_source=Simplify&ref=Simplify,0d,
9d96b6e791d6,2026-05-28,job,GitHub/Internship,Software Engineer Intern,KION Group,"5 locations, Rochester, NY, Grand Rapids, MI, Plano, TX, Wauwatosa, WI, Atlanta, GA",https://kiongroup.wd3.myworkdayjobs.com/kiongroup/job/Grand-Rapids-MI-United-States/Software-Engineering-Intern_JR-0092762-1?utm_source=Simplify&ref=Simplify,0d,
ca4e21381a70,2026-05-28,job,GitHub/Internship,Software Engineer Intern,KION Group,"5 locations, Rochester, NY, Grand Rapids, MI, Plano, TX, Wauwatosa, WI, Atlanta, GA",https://kiongroup.wd3.myworkdayjobs.com/en-US/KION_SCS/job/Grand-Rapids-MI-United-States/Software-Engineering-Intern_JR-0092762?utm_source=Simplify&ref=Simplify,0d,
6371530adbaf,2026-05-28,job,GitHub/Internship,Software Engineer Intern - AI Applications,Cambium Learning Group,Remote in USA,https://cambiumlearning.wd1.myworkdayjobs.com/camb/job/Remote/Software-Engineer-Intern---AI-Applications_REQ-4461?utm_source=Simplify&ref=Simplify,0d,
e53a89851b5d,2026-05-28,job,GitHub/Internship,Software Engineer Intern,Copart,"Dallas, TX",https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR109217?utm_source=Simplify&ref=Simplify,0d,
