id,date_found,type,source,title,company,location,url,posted,tags,work_mode
b30cf3c51dbe,2026-08-31,job,Jobicy,Applied AI/ML Engineer,Oddball,USA,https://jobicy.com/jobs/152165-applied-ai-ml-engineer,2026-08-31,Data Science & Analytics,onsite
e6610cdadaaf,2026-08-31,job,Jobicy,"Software Engineer, Infrastructure Security",OpenAI,USA,https://jobicy.com/jobs/152102-software-engineer-infrastructure-security,2026-08-30,Cybersecurity,onsite
c068d90a07f6,2026-08-31,job,GitHub/NewGrad,Software Engineer 1,RTX,"Tucson, AZ",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-AZ-TUCSON-801--1151-E-Hermans-Rd--BLDG-801-External-Site/Software-Engineer-I--Onsite-_01865026?utm_source=Simplify&ref=Simplify,0d,,onsite
4ec3ff01c0c0,2026-08-31,job,GitHub/NewGrad,Software Engineer New Grad - Risk Solutions Technology Graduate Program,LexisNexis Risk Solutions,"Boca Raton, FL",https://relx.wd3.myworkdayjobs.com/en-US/RiskSolutions/job/Boca-Raton-FL/Tech-Accelerate-Graduate-Program---Software-Engineer--Boca-Raton---June-_R116023-2?utm_source=Simplify&ref=Simplify,0d,,onsite
35d7aadec778,2026-08-31,job,GitHub/NewGrad,Software Engineer New Grad - Risk Solutions Technology Graduate Program,LexisNexis Risk Solutions,"Alpharetta, GA",https://relx.wd3.myworkdayjobs.com/en-US/RiskSolutions/job/Alpharetta-GA/Tech-Accelerate-Graduate-Program---Software-Engineer--Alpharetta---January-_R117617?utm_source=Simplify&ref=Simplify,0d,,onsite
eb607ef0330b,2026-08-31,job,GitHub/Internship,Full-Stack Web Developer Intern,Qorvo,"Richardson, TX",https://careers.qorvo.com/job/Richardson-Full-Stack-Web-Developer-Intern-TX-75080/1424716200/?ats=successfactors&utm_source=Simplify&ref=Simplify,0d,,onsite
b1dc04ec4c10,2026-08-31,job,GitHub/Internship,Software Engineer Intern,The Home Depot,"Atlanta, GA",https://homedepot.wd5.myworkdayjobs.com/careerdepot/job/STORE-SUPPORT-CENTER-ATLANTA---9090/XMLNAME-2027-Summer-Internship---Software-Engineering_Req191937?utm_source=Simplify&ref=Simplify,0d,,onsite
5da693577817,2026-08-31,job,GitHub/Internship,Software Engineering Intern - Multiple Teams,Stryker,"Fremont, CA, San Jose, CA",https://stryker.wd1.myworkdayjobs.com/StrykerCareers/job/San-Jose-California/Summer-2027-Internship---Software-Engineering---California_R572624?utm_source=Simplify&ref=Simplify,0d,,onsite
16a3accd53e1,2026-08-31,job,GitHub/Internship,Software Engineering Intern - Multiple Teams,Stryker,"Fort Wayne, IN",https://stryker.wd1.myworkdayjobs.com/StrykerCareers/job/Fort-Wayne-Indiana/Summer-2027-Internship---Software-Engineering---Indiana_R572631?utm_source=Simplify&ref=Simplify,0d,,onsite
85721a5c6e31,2026-08-31,job,GitHub/Internship,Software Engineering Intern - Software Engineering,Stryker,"Fort Lauderdale, FL",https://stryker.wd1.myworkdayjobs.com/StrykerCareers/job/Fort-Lauderdale-Florida/Summer-2027-Internship---Software-Engineering---Florida_R572629-1?utm_source=Simplify&ref=Simplify,0d,,onsite
e375a6fda8d1,2026-08-31,job,GitHub/Internship,Software Engineering Intern - Software Engineering,Stryker,"Portage, MI",https://stryker.wd1.myworkdayjobs.com/StrykerCareers/job/Portage-Michigan/Summer-2027-Internship---Software-Engineering---Michigan_R572632-1?utm_source=Simplify&ref=Simplify,0d,,onsite
0af34ab63c24,2026-08-31,job,GitHub/Internship,Software Engineer Intern,Garmin,"Chandler, AZ",https://careers.garmin.com/jobs/19858?icims=1&utm_source=Simplify&ref=Simplify,0d,,onsite
995d37df08e9,2026-08-31,job,Himalayas,Software Engineer II - Frontend React,"HOME DEPOT U.S.A., INC.",Remote,https://himalayas.app/companies/home-depot-u-s-a-inc/jobs/software-engineer-ii-frontend-react,,,remote
