id,date_found,type,source,title,company,location,url,posted,tags,work_mode
9e2d15cd8bb2,2026-09-02,job,Jobicy,"Full-Stack Software Engineer, Internal Services",Serve Robotics,"Canada,  USA",https://jobicy.com/jobs/152352-full-stack-software-engineer-internal-services,2026-09-01,Software Engineering,onsite
b0f6a90993cf,2026-09-02,job,Jobicy,"Software Engineer, Ceph & Distributed Storage",Canonical,"EMEA,  LATAM,  Canada,  USA",https://jobicy.com/jobs/149972-software-engineer-ceph-distributed-storage,2026-09-02,Software Engineering,onsite
0d98605d0058,2026-09-02,job,Jobicy,Linux devices software engineer - snapd,Canonical,"EMEA,  LATAM,  Canada,  USA",https://jobicy.com/jobs/149969-linux-devices-software-engineer-snapd,2026-09-02,Software Engineering,onsite
e79343223809,2026-09-02,job,Jobicy,Software Engineer - Cloud Images,Canonical,"EMEA,  LATAM,  Canada,  USA",https://jobicy.com/jobs/149978-software-engineer-cloud-images,2026-09-02,Software Engineering,onsite
229953f97eae,2026-09-02,job,GitHub/NewGrad,Software Engineer 1 - Enterprise Technology Services,American Express,NYC,https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26012796?utm_source=Simplify&ref=Simplify,0d,,onsite
423e92b1305b,2026-09-02,job,GitHub/NewGrad,Software Engineer 1 - Enterprise Technology Services,American Express,"Charlotte, NC",https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26012869?utm_source=Simplify&ref=Simplify,0d,,onsite
55e7561bc7a0,2026-09-02,job,GitHub/NewGrad,Software Engineer New Grad,Valon,"SF, NYC",https://jobs.ashbyhq.com/Valon/e08ad09a-4408-4210-8c1b-da6510f83324/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
729a1bab8ce2,2026-09-02,job,GitHub/NewGrad,Software Engineer Rotational Program - Early Career,InterSystems,"Boston, MA",https://job-boards.greenhouse.io/intersystems/jobs/7827894003?utm_source=Simplify&ref=Simplify,0d,,onsite
5d15eea3f91d,2026-09-02,job,GitHub/NewGrad,Software Developer New Grad - Engagement Optimization,Johns Hopkins Applied Physics Laboratory,"Laurel, MD",https://careers.jhuapl.edu/jobs/59510?icims=1&utm_source=Simplify&ref=Simplify,0d,,onsite
596c21c06d32,2026-09-02,job,GitHub/NewGrad,Software Engineer 1 Intern - Enterprise Technology Services,American Express,"Phoenix, AZ",https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26013259?utm_source=Simplify&ref=Simplify,0d,,onsite
68af4f7971b5,2026-09-02,job,GitHub/NewGrad,Software Engineer 1,RTX,"Cambridge, MA, Arlington County, Arlington, VA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-VA-ARLINGTON-111--1300-17Th-St-N--BBN-ARLINGTON/Software-Engineer-I--Hybrid--Arlington--VA---Cambridge--MA_01870647?utm_source=Simplify&ref=Simplify,1d,,onsite
e5459d9a4660,2026-09-02,job,GitHub/NewGrad,Entry Level Software Engineer,General Motors,"Milford, MI, Warren, MI",https://generalmotors.wd5.myworkdayjobs.com/en-CA/Careers_GM/job/Warren-Michigan-United-States-of-America/Entry-Level-Software-Engineer_JR-202618756?utm_source=Simplify&ref=Simplify,1d,,onsite
a65d27c2726c,2026-09-02,job,GitHub/NewGrad,Software Engineer 1 - WIZMO engineering team,Chewy,"Boston, MA, Bellevue, WA",https://wd5.myworkdaysite.com/recruiting/chewy/External/job/Bellevue-WA/Software-Engineer-I_R30695-1?utm_source=Simplify&ref=Simplify,1d,,onsite
370ea48ef382,2026-09-02,job,GitHub/NewGrad,Data Engineer 1 - Enterprise Technology Services,American Express,"Phoenix, AZ",https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26013286?utm_source=Simplify&ref=Simplify,0d,,onsite
e009a3709095,2026-09-02,job,GitHub/NewGrad,Software Engineer 1 - Weapons,Textron,"Wilmington, MA",https://textron.taleo.net/careersection/textron/jobdetail.ftl?job=344818&utm_source=Simplify&ref=Simplify,0d,,onsite
