id,date_found,type,source,title,company,location,url,posted,tags,work_mode
7f619bb7c5ed,2026-08-07,job,GitHub/NewGrad,Software Engineer 0,InterImage,"Fort Meade, MD",https://apply.workable.com/interimage/j/35ED59E021/apply?utm_source=Simplify&ref=Simplify,0d,,onsite
0f254e905c98,2026-08-07,job,GitHub/NewGrad,Software Engineer New Grad,IXL Learning,"San Mateo, CA",https://www.ixl.com/company/jobs?gh_jid=8662881002&utm_source=Simplify&ref=Simplify,0d,,onsite
ef0d7d801dab,2026-08-07,job,GitHub/NewGrad,Software Engineer New Grad,IXL Learning,"Raleigh, NC",https://www.ixl.com/company/jobs?gh_jid=8663379002&utm_source=Simplify&ref=Simplify,0d,,onsite
5db8ecab9a4b,2026-08-07,job,GitHub/NewGrad,Software Engineer New Grad,Atoms,"5 locations, Seattle, WA, SF, LA, NYC, Mountain View, CA",https://job-boards.greenhouse.io/cssmerge/jobs/8687930002?utm_source=Simplify&ref=Simplify,0d,,onsite
7ee46d20a2d7,2026-08-07,job,GitHub/NewGrad,Junior Software Engineer - Clearance Sponsorship,General Dynamics Information Technology,"Annapolis Junction, MD",https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Junior-Software-Engineer--Clearance-Sponsorship-_RQ225645-1?utm_source=Simplify&ref=Simplify,1d,,onsite
50b0ca3c413e,2026-08-07,job,GitHub/NewGrad,Junior Software Engineer,General Dynamics Information Technology,"Annapolis Junction, MD",https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Junior-Software-Engineer--Clearance-Sponsorship-_RQ225644?utm_source=Simplify&ref=Simplify,1d,,onsite
5fd2f4fe7958,2026-08-07,job,GitHub/NewGrad,Junior Software Engineer - Clearance Sponsorship,General Dynamics Information Technology,"Annapolis Junction, MD",https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Junior-Software-Engineer--Clearance-Sponsorship-_RQ225594?utm_source=Simplify&ref=Simplify,1d,,onsite
dfa6f6e8a30b,2026-08-07,job,GitHub/NewGrad,JavaScript Software Engineer 1 - TS/SCI with Poly,Solerity,"Fort Meade, MD",https://recruiting.paylocity.com/Recruiting/Jobs/Details/4272523?utm_source=Simplify&ref=Simplify,1mo,,onsite
9d40a10ef47d,2026-08-07,job,GitHub/NewGrad,Data Engineer 1 - Inventory Optimization,Tyson Foods,"Springdale, AR",https://tysonfoods.wd5.myworkdayjobs.com/TSN/job/Tyson-on-Thompson---Springdale-Arkansas/Data-Engineer-I_R0475407-1?utm_source=Simplify&ref=Simplify,0d,,onsite
504d3ce44997,2026-08-07,job,GitHub/NewGrad,Early Career Embedded Software Engineer,TP-Link Systems,"Irvine, CA",https://apply.workable.com/tp-link-usa-corp/j/F943A617EC/apply?utm_source=Simplify&ref=Simplify,0d,,onsite
bcec0712f7b2,2026-08-07,job,GitHub/Internship,Fullstack Software Engineer Intern - Global E-Commerce,TikTok,"Seattle, WA",https://lifeattiktok.com/search/7670700387322300677?utm_source=Simplify&ref=Simplify,0d,,onsite
b0520df5eebd,2026-08-07,job,GitHub/Internship,Fullstack Software Engineer Intern - Global E-Commerce - 2027 Summer,TikTok,"San Jose, CA",https://lifeattiktok.com/search/7670738362521520437?utm_source=Simplify&ref=Simplify,0d,,onsite
f85569338d03,2026-08-07,job,GitHub/Internship,Network Software Engineer Intern - Network Switch,ByteDance,"San Jose, CA",https://jobs.bytedance.com/en/position/7670778018960542005/detail?utm_source=Simplify&ref=Simplify,0d,,onsite
7f84bf20d7c1,2026-08-07,job,GitHub/Internship,Network Software Engineer Intern - Network Observation,ByteDance,"San Jose, CA",https://jobs.bytedance.com/en/position/7670772641439041797/detail?utm_source=Simplify&ref=Simplify,0d,,onsite
888b4abe0eb5,2026-08-07,job,GitHub/Internship,Software Engineer Intern,Sargent & Lundy,"Chicago, IL",https://careers-sargentlundy.icims.com/jobs/25889/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,,onsite
0b6c26220cf1,2026-08-07,job,GitHub/Internship,Software Engineer Intern - Aeronautics Systems,Northrop Grumman,"Melbourne, FL",https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Florida-Melbourne/XMLNAME-2027-Intern-Software-Engineer_R10242395?utm_source=Simplify&ref=Simplify,1d,,onsite
f822619d5ca7,2026-08-07,job,GitHub/Internship,Software Developer Intern,General Dynamics Information Technology,"Annapolis Junction, MD",https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225456-1?utm_source=Simplify&ref=Simplify,1d,,onsite
8adc63e03608,2026-08-07,job,GitHub/Internship,Software Developer Intern,General Dynamics Information Technology,"Annapolis Junction, MD",https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225469-1?utm_source=Simplify&ref=Simplify,1d,,onsite
d009a235bdaa,2026-08-07,job,GitHub/Internship,Software Engineer Intern - Aeronautics Systems,Northrop Grumman,"Melbourne, FL",https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Florida-Melbourne/XMLNAME-2027-Intern-Software-Engineer_R10243573?utm_source=Simplify&ref=Simplify,2d,,onsite
e3eaa252623c,2026-08-07,job,Arbeitnow,Software Engineer - Platform Productivity | United Kingdom | Remote,grafanalabs,,https://www.arbeitnow.co.uk/jobs/companies/grafanalabs/software-engineer-platform-productivity-united-kingdom-remote-453041,2026-08-07,R&D: Platform,remote
