id,date_found,type,source,title,company,location,url,posted,tags,work_mode
72d4c8de8550,2026-08-05,job,GitHub/NewGrad,Software Engineer 1 - Air Traffic Solutions,RTX,"Marlborough, MA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-MA-MARLBOROUGH-MA3--1001-Boston-Post-Rd--BLDG-3/Software-Engineer-I---Air-Traffic-Solutions--Onsite-_01864077?utm_source=Simplify&ref=Simplify,0d,,onsite
bd1336bf70dc,2026-08-05,job,GitHub/NewGrad,Junior Software Engineer - Developer - Space Communications Program,Peraton,"Las Cruces, NM",https://careers-peraton.icims.com/jobs/169377/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,,onsite
2806fb6ee124,2026-08-05,job,GitHub/NewGrad,Entry Level Software Engineer,Cox,"Atlanta, GA",https://cox.wd1.myworkdayjobs.com/Cox_External_Career_Site_1/job/Atlanta-GA/Entry-Level-Software-Engineer---Atlanta--GA_R202680858-1?utm_source=Simplify&ref=Simplify,1d,,onsite
c0c9260c4752,2026-08-05,job,GitHub/NewGrad,Associate Software Engineer 1,L3Harris Technologies,"Melbourne, FL","https://jobs.l3harris.com/job/Melbourne-Associate,-Software-Engineer-1-FL-32919/1416023200/?ats=successfactors&utm_source=Simplify&ref=Simplify",0d,,onsite
4df0062b7da4,2026-08-05,job,GitHub/NewGrad,Embedded Software Engineer 1,Gentex Corporation,"Grand Rapids, MI, Zeeland, MI",https://gentex.wd5.myworkdayjobs.com/Gentex/job/Zeeland-MI/Embedded-Software-Engineer-I_REQ026014?utm_source=Simplify&ref=Simplify,0d,,onsite
716e7ea58537,2026-08-05,job,GitHub/Internship,Backend Software Engineer Intern - Creation Platform,TikTok,"San Jose, CA",https://lifeattiktok.com/search/7670289874020993285?utm_source=Simplify&ref=Simplify,0d,,onsite
ab901f6db534,2026-08-05,job,GitHub/Internship,Software Developer Intern,General Dynamics Information Technology,"Annapolis Junction, MD",https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225450-1?utm_source=Simplify&ref=Simplify,0d,,onsite
f5f6073074d7,2026-08-05,job,GitHub/Internship,Software Engineer Co-op - Software Engineering,GE Appliances,"Louisville, KY",https://haier.wd3.myworkdayjobs.com/ge_appliances/job/USA-Louisville-KY/Software-Engineering-Co-op-Summer-2027_REQ-26427?utm_source=Simplify&ref=Simplify,0d,,onsite
a50c3f10c607,2026-08-05,job,GitHub/Internship,Software Developer Intern,General Dynamics Information Technology,"Annapolis Junction, MD",https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225717-1?utm_source=Simplify&ref=Simplify,1d,,onsite
22cf3481dd77,2026-08-05,job,GitHub/Internship,Data Engineer Intern - Ads Targeting,TikTok,"San Jose, CA",https://lifeattiktok.com/search/7668533140146817333?utm_source=Simplify&ref=Simplify,0d,,onsite
