id,date_found,type,source,title,company,location,url,posted,tags,work_mode
d1058f980431,2026-07-27,job,GitHub/NewGrad,Software Engineer 1,UW Credit Union,"Madison, WI",https://careers-uwcu.icims.com/jobs/6150/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,,onsite
0563f5aa554d,2026-07-27,job,GitHub/NewGrad,Software Engineer 1,RTX,"Dulles, VA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-VA-DULLES-710--22110-Pacific-Blvd--BLDG-10/Software-Engineer-I--On-Site-_01860803?utm_source=Simplify&ref=Simplify,0d,,onsite
1ba881d8e4c9,2026-07-27,job,GitHub/NewGrad,Java Software Engineer 1,RTX,"State College, PA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-PA-STATE-COLLEGE-5A--302-Science-Park-Rd--BLDG-5A/Java-Software-Engineer-I--On-Site-_01860806?utm_source=Simplify&ref=Simplify,0d,,onsite
fc119a67feaf,2026-07-27,job,GitHub/Internship,Software Engineer Intern - Payment Network - Global Payment,ByteDance,"Seattle, WA",https://jobs.bytedance.com/en/position/7533369475380070663/detail?utm_source=Simplify&ref=Simplify,1mo,,onsite
1b0f5b821e0e,2026-07-27,job,Greenhouse,"Full Stack Software Engineer, Manufacturing",SpaceX,"Starbase, TX",https://boards.greenhouse.io/spacex/jobs/8650988002?gh_jid=8650988002,2026-07-26,,onsite
2c877e6e7704,2026-07-27,job,Arbeitnow,Software Engineer (m/w/d),bessr.,Remote,https://www.arbeitnow.com/jobs/companies/bessr/software-engineer-schwabisch-hall-485888,2026-07-27,Remote Software Development,remote
d44577e0e7f7,2026-07-27,job,Arbeitnow,AI Engineer (m/f/d),Natuvion GmbH,Remote,https://www.arbeitnow.com/jobs/companies/natuvion-gmbh/remote-ai-engineer-berlin-172448,2026-07-26,Product Development Remote,remote
c4037e12842e,2026-07-27,job,Himalayas,SAP HANA Platform Engineer,Bright Vision Technologies,Remote,https://himalayas.app/companies/bright-vision-technologies/jobs/sap-hana-platform-engineer-8812206172,,,remote
63dffa3cd26b,2026-07-27,job,Himalayas,Salesforce Application Engineer,Bright Vision Technologies,Remote,https://himalayas.app/companies/bright-vision-technologies/jobs/salesforce-application-engineer-6484729229,,,remote
24502a841352,2026-07-27,job,Himalayas,Site Reliability Engineer (SRE),Bright Vision Technologies,Remote,https://himalayas.app/companies/bright-vision-technologies/jobs/site-reliability-engineer-sre-4264704211,,,remote
ec72af3d1850,2026-07-27,job,WeWorkRemotely,AI-Native Software Developer,OnTheGoSystems,Remote,https://weworkremotely.com/remote-jobs/onthegosystems-ai-native-software-developer,2026-07-27,,remote
