id,date_found,type,source,title,company,location,url,posted,tags
3870bb38f984,2026-06-17,job,Remotive,Frontend Developer,Quinncia Inc,Worldwide,https://remotive.com/remote-jobs/software-development/frontend-developer-2090991,2026-06-16,"CSS, docker, frontend, graphql, javascript, react js, UI/UX, video, AI/ML, computer vision, Typescript , data visualization, NLP, testing, next.js, github, Webpack, jest, REST"
a94f18f66fec,2026-06-17,job,Arbeitnow,"DevOps Engineer (Part-Time, Remote)",Louco Event Media GmbH,Remote,https://www.arbeitnow.com/jobs/companies/louco-event-media-gmbh/devops-engineer-part-time-remote-offenbach-176013,2026-06-17,Remote System and Network Administration
9e5bf134a2fb,2026-06-17,job,Arbeitnow,Software Engineer (all genders),NFON,Remote,https://www.arbeitnow.com/jobs/companies/nfon/software-engineer-all-genders-munich-61655,2026-06-17,Remote Software Development
9e769d053c30,2026-06-17,job,Himalayas,"Software Development Engineer II (Full stack - .NET,Angular)",Spektra Systems,Remote,https://himalayas.app/companies/spektra-systems/jobs/software-development-engineer-ii-full-stack-net-angular-905685617,,
959f97d72342,2026-06-17,job,WeWorkRemotely,Web Developer,Community Sports Partners,Remote,https://weworkremotely.com/remote-jobs/community-sports-partners-web-developer,2026-05-28,
0607649cb8d2,2026-06-17,job,GitHub/NewGrad,Entry Level Software Engineer,General Dynamics Mission Systems,"Manassas, VA",https://careers-gdms.icims.com/jobs/73140/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,
68c056f5b7b3,2026-06-17,job,GitHub/NewGrad,Embedded Software Engineer - Sensors - Software Engineer I,RTX,"McKinney, TX",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-TX-MCKINNEY-513PW--2501-W-University-Dr--PW-BLDG/XMLNAME-2027-Raytheon-Full-Time---Sensors---Software-Engineer-I---McKinney--TX--Onsite-_01849891-1?utm_source=Simplify&ref=Simplify,0d,
0bb0cc8441fe,2026-06-17,job,GitHub/NewGrad,Junior C# Software Engineer,CACI,"Bethesda, MD",https://caci.wd1.myworkdayjobs.com/external/job/Bethesda-MD-US/Junior-C--Software-Engineer_327770?utm_source=Simplify&ref=Simplify,0d,
fbff425ca271,2026-06-17,job,GitHub/NewGrad,Software Engineer 1,Jamf,"Eau Claire, WI, Austin, TX, Minneapolis, MN",https://www.jamf.com/about/careers/jobs/?gh_jid=6017936004&gh_jid=6017936004&utm_source=Simplify&ref=Simplify,0d,
6268b8059a7b,2026-06-17,job,GitHub/NewGrad,Junior Software Developer,EXL,United States,https://fa-ewjt-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/15785?utm_source=Simplify&ref=Simplify,0d,
7a98edece06c,2026-06-17,job,GitHub/NewGrad,Forward Deployed Software Engineer New Grad,Palantir,"Washington, DC",https://jobs.lever.co/palantir/cbe90327-3e6e-451c-a54c-1d3cbcef5aeb/apply?utm_source=Simplify&ref=Simplify,0d,
7e83e57bcf7e,2026-06-17,job,GitHub/NewGrad,Forward Deployed Software Engineer New Grad,Palantir,"Washington, DC",https://jobs.lever.co/palantir/fbca0358-083a-4222-bdbb-3bd729b48382/apply?utm_source=Simplify&ref=Simplify,0d,
aeae15ead393,2026-06-17,job,GitHub/NewGrad,Software Engineering AMTS College Grad,Salesforce,"5 locations, Palo Alto, CA, Seattle, WA, SF, Dallas, TX, Bellevue, WA",https://salesforce.wd12.myworkdayjobs.com/Futureforce_NewGradRoles/job/California---San-Francisco/Software-Engineering-AMTS-MTS--College-Grad-_JR330400?utm_source=Simplify&ref=Simplify,2mo,
2dfce66514b5,2026-06-17,job,GitHub/NewGrad,Junior Software Developer - Active TS/SCI with Poly Required,General Dynamics Information Technology,"Annapolis Junction, MD",https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Junior-Software-Developer--Active-TS-SCI-with-Poly-Required-_RQ212931?utm_source=Simplify&ref=Simplify,5mo,
bfff5aed6345,2026-06-17,job,GitHub/NewGrad,Associate Data Engineer 1,AbbVie,"Vernon Hills, IL",https://jobs.smartrecruiters.com/AbbVie/3743990013652366?utm_source=Simplify&ref=Simplify,0d,
1940219fc3e9,2026-06-17,job,GitHub/Internship,Agentic AI Engineer Co-op,The Campbell's Company,Remote in USA,https://campbellsoup.wd5.myworkdayjobs.com/externalcareers_globalsite/job/USA---Remote/Agentic-AI-Engineer-Co-Op_Req-66015?utm_source=Simplify&ref=Simplify,0d,
dba283b988db,2026-06-17,job,GitHub/Internship,Agentic AI Engineer Co-op,The Campbell's Company,Remote in USA,https://campbellsoup.wd5.myworkdayjobs.com/externalcareers_globalsite/job/USA---Remote/Agentic-AI-Engineer-Co-Op_Req-66014?utm_source=Simplify&ref=Simplify,0d,
f284f3e24251,2026-06-17,job,GitHub/Internship,Software Engineer Intern,Dover,"Brattleboro, VT",https://careers.dovercorporation.com/job/Keene-Software-Engineer-Intern-NH-03431/1404722033/?ats=successfactors&utm_source=Simplify&ref=Simplify,0d,
faf475afdfb1,2026-06-17,job,GitHub/Internship,Software Engineer Intern,Cadence Design Systems,"San Jose, CA",https://cadence.wd1.myworkdayjobs.com/External_Careers/job/SAN-JOSE/Software-Engineer-Intern_R55128?utm_source=Simplify&ref=Simplify,0d,
09786e15f185,2026-06-17,job,GitHub/Internship,Application Developer Intern,Neighborly,"Waco, TX, Irving, TX",https://neighborlybrands.wd1.myworkdayjobs.com/neighborly/job/Irving-TX/Application-Developer-Intern_JR0003834?utm_source=Simplify&ref=Simplify,0d,
01a4ed4894d0,2026-06-17,job,GitHub/Internship,Full Stack Engineer Intern,Lucid Motors,"Concord, NH",https://job-boards.greenhouse.io/lucidmotors/jobs/5136395007?utm_source=Simplify&ref=Simplify,12d,
02930ceb8078,2026-06-17,job,GitHub/Internship,Software Engineering Intern,HARMAN International,"Sunnyvale, CA",https://harman.wd3.myworkdayjobs.com/HARMAN/job/Sunnyvale---California-USA/Intern---Software-Engineering_R-53546-2026?utm_source=Simplify&ref=Simplify,0d,
6f51a91fc173,2026-06-17,job,GitHub/Internship,Software Engineer Intern - Conversational AI - Alfie,Pebl,"Palo Alto, CA",https://jobs.ashbyhq.com/pebl/dda67c17-87a7-477b-a0d4-a748fd75ae44/application?utm_source=Simplify&ref=Simplify,0d,
ec836eaa2ad9,2026-06-17,job,GitHub/Internship,"Embedded Software Engineer Intern - Embedded Software Engineer - Steering,Chassis Systems",Tesla,"Palo Alto, CA",https://www.tesla.com/careers/search/job/274047?utm_source=Simplify&ref=Simplify,0d,
