id,date_found,type,source,title,company,location,url,posted,tags,work_mode
1add94ef870e,2026-07-24,job,GitHub/NewGrad,Software Engineer 1 - AI-Driven Data Solutions,Medtronic,"Lafayette, CO",https://medtronic.wd1.myworkdayjobs.com/redeploymentmedtroniccareers/job/Lafayette-Colorado-United-States-of-America/Software-Engineer-I--AI-Driven-Data-Solutions----Lafayette--CO_R72435?utm_source=Simplify&ref=Simplify,0d,,onsite
534268ffaec8,2026-07-24,job,GitHub/NewGrad,Software Engineer 1 - AI Generalist,Zello,"Austin, TX",https://jobs.ashbyhq.com/Zello/66de7a50-17cb-42aa-87eb-cd40c637338e/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
14a705b4a5be,2026-07-24,job,GitHub/NewGrad,ML Software Engineer New Grad - Integration & Quality,Cerebras,"Toronto, ON, Canada, Sunnyvale, CA",https://jobs.ashbyhq.com/cerebras/05fd05ea-b515-4c26-851e-b3882dfba154/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
13f1f93c8b63,2026-07-24,job,GitHub/NewGrad,Software Engineer New Grad - Physical Design Infrastructure,NVIDIA,"Santa Clara, CA",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Software-Engineer--Physical-Design-Infrastructure---New-College-Grad-2026_JR2021823?utm_source=Simplify&ref=Simplify,1d,,onsite
0f531cfceb09,2026-07-24,job,GitHub/NewGrad,AI and ML Infra Software Engineer New Grad - GPU Clusters,NVIDIA,"Redmond, WA, Santa Clara, CA",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/AI-and-ML-Infra-Software-Engineer--GPU-Clusters---New-College-Grad-2026_JR2021591?utm_source=Simplify&ref=Simplify,1d,,onsite
950b61566efe,2026-07-24,job,GitHub/NewGrad,Software Engineer 1,Mastercard,"O'Fallon, MO",https://mastercard.wd1.myworkdayjobs.com/CorporateCareers/job/OFallon-Missouri/Software-Development-Engineer_R-284435?utm_source=Simplify&ref=Simplify,7d,,onsite
7c9fd8041a77,2026-07-24,job,GitHub/NewGrad,Software Engineer 1,RTX,"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-137--855-35Th-St-NE--BLDG-137/Software-Engineer-I--Onsite-_01861300?utm_source=Simplify&ref=Simplify,1d,,onsite
22693d3e936d,2026-07-24,job,GitHub/NewGrad,Software Engineer 1,RTX,"Tewksbury, MA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-MA-TEWKSBURY-TB3--50-Apple-Hill-Dr--CONCORD-BLDG-Tewksbury-Tb3-300-Concord/Software-Engineer-I--Onsite-_01861526?utm_source=Simplify&ref=Simplify,1d,,onsite
a07ec4cc1379,2026-07-24,job,GitHub/NewGrad,Software Engineer 1,RTX,"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-105--400-Collins-Rd-NE--BLDG-105/Software-Engineer-I--Onsite-_01861196?utm_source=Simplify&ref=Simplify,1d,,onsite
108615e7fe19,2026-07-24,job,GitHub/Internship,Software Engineer Intern,Appian,"McLean, VA",https://job-boards.greenhouse.io/appian/jobs/8041237?utm_source=Simplify&ref=Simplify,0d,,onsite
792419093d5d,2026-07-24,job,GitHub/Internship,Software Engineer Intern - Power Modeling & AI Tools,Tenstorrent,"Santa Clara, CA",https://job-boards.greenhouse.io/tenstorrentuniversity/jobs/5186916007?utm_source=Simplify&ref=Simplify,0d,,onsite
63e9c86857b5,2026-07-24,job,Greenhouse,Full Stack Software Engineer (Application Software),SpaceX,"Memphis, TN",https://boards.greenhouse.io/spacex/jobs/8648213002?gh_jid=8648213002,2026-07-23,,onsite
ecbd21c6fe31,2026-07-24,job,RemoteOK,Backend Developer,Bjak ,Remote,https://remoteOK.com/remote-jobs/remote-backend-developer-bjak-1135217,2026-07-22,dev design sys admin front end infosec exec technical customer support travel finance mobile ops engineer backend digital nomad,remote
fd16ee81c97d,2026-07-24,job,Arbeitnow,AI & Data Engineer (m/w/d),PeakSoft GmbH,Remote,https://www.arbeitnow.com/jobs/companies/peaksoft-gmbh/ai-data-engineer-wuppertal-419595,2026-07-23,Remote IT,remote
d7b98ead506b,2026-07-24,job,WeWorkRemotely,AI Engineer II (Remote),Sezzle,Remote,https://weworkremotely.com/remote-jobs/sezzle-ai-engineer-ii-remote-1,2026-07-24,,remote
6858b8003fcd,2026-07-24,job,WeWorkRemotely,AI Engineer II (Remote),Sezzle,Remote,https://weworkremotely.com/remote-jobs/sezzle-ai-engineer-ii-remote,2026-07-24,,remote
4bd5e337e175,2026-07-24,job,WeWorkRemotely,AI Engineer,GitLab,Remote,https://weworkremotely.com/remote-jobs/gitlab-ai-engineer,2026-07-24,,remote
50143bba7d89,2026-07-24,job,WeWorkRemotely,AI Engineer II - Marketing,Sezzle,Remote,https://weworkremotely.com/remote-jobs/sezzle-ai-engineer-ii-marketing,2026-07-24,,remote
19ded6cb6ecd,2026-07-24,job,WeWorkRemotely,Front-End WordPress Developer,Yoko Co,Remote,https://weworkremotely.com/remote-jobs/yoko-co-front-end-wordpress-developer,2026-07-24,,remote
