id,date_found,type,source,title,company,location,url,posted,tags
99062af5dddc,2026-06-28,job,RemoteOK,Frontend Developer Junior,Universia Per̼,Remote,https://remoteOK.com/remote-jobs/remote-frontend-developer-junior-universia-peru-1134158,2026-06-26,front end dev web dev javascript junior digital nomad
a539136e97c2,2026-06-28,job,Himalayas,UI Developer,PradeepIT Consulting Services Pvt Ltd,Remote,https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/ui-developer-9488641366,,
ca412831881b,2026-06-28,job,Himalayas,Frontend Angular Developer - VN,Colonial Surety Company,Remote,https://himalayas.app/companies/colonial-surety-company/jobs/frontend-angular-developer-vn,,
c694d74d3b89,2026-06-28,job,Himalayas,Java Back End Developer,PradeepIT Consulting Services Pvt Ltd,Remote,https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/java-back-end-developer,,
e721bc17c796,2026-06-28,job,Himalayas,Hybris Spartacus- Front end,PradeepIT Consulting Services Pvt Ltd,Remote,https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/hybris-spartacus-front-end,,
0c0cc4ff2369,2026-06-28,job,GitHub/NewGrad,Software Engineer 1,Cox,"Austin, TX, Burlington, VT, Atlanta, GA",https://cox.wd1.myworkdayjobs.com/Cox_External_Career_Site_1/job/Atlanta-GA/Software-Engineer-I_R202679352?utm_source=Simplify&ref=Simplify,0d,
db75d280f18a,2026-06-28,job,GitHub/Internship,Software Engineer Intern - Monetization Technology - Ads Creative,TikTok,"San Jose, CA",https://lifeattiktok.com/search/7532460740410738952?utm_source=Simplify&ref=Simplify,13d,
60239a3c4277,2026-06-28,job,GitHub/Internship,Software Engineer Project Intern - Platform efficiency,TikTok,"San Jose, CA",https://lifeattiktok.com/search/7530513185797359880?utm_source=Simplify&ref=Simplify,13d,
db26912994c7,2026-06-28,job,GitHub/Internship,Software Engineer/Mobile Engineer Intern - Monetization Technology - Ads Core Demonstration,TikTok,"San Jose, CA",https://lifeattiktok.com/search/7532444719809628424?utm_source=Simplify&ref=Simplify,13d,
33b297eb9c18,2026-06-28,job,GitHub/Internship,Software Engineer Intern - Capital Platform,TikTok,"San Jose, CA",https://lifeattiktok.com/search/7534536157456058632?utm_source=Simplify&ref=Simplify,13d,
44caa3419612,2026-06-28,job,GitHub/Internship,Software Engineer Intern,Copart,"Dallas, TX",https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR101987?utm_source=Simplify&ref=Simplify,1mo,
053561eb07f9,2026-06-28,job,GitHub/Internship,Lab Automation Vision AI Engineer Intern,Xaira Therapeutics,"San Bruno, CA",https://job-boards.greenhouse.io/xairatherapeutics/jobs/5170708007?utm_source=Simplify&ref=Simplify,1d,
