id,date_found,type,source,title,company,location,url,posted,tags
8540a8327b88,2026-07-10,job,Arbeitnow,Embedded Software Engineer (m/f/d),ANGEHEUERT GmbH Personalberatung,Remote,https://www.arbeitnow.com/jobs/companies/angeheuert-gmbh-personalberatung/embedded-software-engineer-nuremberg-290010,2026-07-09,Remote IT
084300f82fe5,2026-07-10,job,Himalayas,Field Application Engineer - Embedded,name,Remote,https://himalayas.app/companies/bragi/jobs/field-application-engineer-embedded-7097299430,,
567e063ebb12,2026-07-10,job,WeWorkRemotely,Web Developer & AI Specialist,Remote VA,Remote,https://weworkremotely.com/remote-jobs/remote-va-web-developer-ai-specialist,2026-06-18,
d70e6ee29d3a,2026-07-10,job,WeWorkRemotely,Web Developer (BigCommerce Experience Required),Remote VA,Remote,https://weworkremotely.com/remote-jobs/remote-va-web-developer-bigcommerce-experience-required,2026-06-18,
4da39879e08a,2026-07-10,job,WeWorkRemotely,Web Developer (Remote),MRIoA,Remote,https://weworkremotely.com/remote-jobs/mrioa-web-developer-remote,2026-06-18,
9b3222cdc73d,2026-07-10,job,WeWorkRemotely,Full-Stack Product Engineer - Agentic First,Wonderdog,Remote,https://weworkremotely.com/remote-jobs/wonderdog-full-stack-product-engineer-agentic-first,2026-07-09,
379cc22f87e4,2026-07-10,job,GitHub/NewGrad,Product Software Engineer 1,The Walt Disney Company,"Bristol, CT",https://disney.wd5.myworkdayjobs.com/disneycareer/job/Bristol-CT-USA/Product-Software-Engineer-I_10155293?utm_source=Simplify&ref=Simplify,0d,
8a309aa95309,2026-07-10,job,GitHub/NewGrad,Software Engineer 1,RTX,"Fulton, MD",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-MD-FULTON-8170--8170-Maple-Lawn-Blvd--MAPLE-LAWN-Ste-190-200--300/Software-Engineer-I--Onsite-_01858115?utm_source=Simplify&ref=Simplify,1d,
9e9bb2710ab4,2026-07-10,job,GitHub/NewGrad,Software Engineer 1,RTX,"San Diego, CA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-CA-SAN-DIEGO-SD1--8650-Balboa-Ave--SAN-ANTONIO-BLDG/Software-Engineer-I--Onsite-_01858576?utm_source=Simplify&ref=Simplify,1d,
6d1a8511116d,2026-07-10,job,GitHub/NewGrad,Entry Level Software Developer,Leidos,"St. Louis, MO",https://leidos.wd5.myworkdayjobs.com/External/job/St-Louis-MO/Entry-Level-Software-Developer_R-00186923?utm_source=Simplify&ref=Simplify,1d,
a985bde00720,2026-07-10,job,GitHub/NewGrad,Software Engineer New Grad - Undergrads,Cadence Design Systems,"Burlington, MA",https://cadence.wd1.myworkdayjobs.com/University_Talent/job/Burlington-MA/Software-Engineer--New-College-Grad-2026--Undergrads-_R54894?utm_source=Simplify&ref=Simplify,1d,
ebce75629f68,2026-07-10,job,GitHub/NewGrad,Software Engineer New Grad - Undergrads,Cadence Design Systems,"Burlington, MA",https://cadence.wd1.myworkdayjobs.com/University_Talent_NCG/job/Burlington-MA/Software-Engineer--New-College-Grad-2026--Undergrads-_R54894-3?utm_source=Simplify&ref=Simplify,1d,
4a81c58532e4,2026-07-10,job,GitHub/NewGrad,Software Engineer New Grad - Undergrads,Cadence Design Systems,"Burlington, MA",https://cadence.wd1.myworkdayjobs.com/Univ_Careers/job/Burlington-MA/Software-Engineer--New-College-Grad-2026--Undergrads-_R54894-1?utm_source=Simplify&ref=Simplify,1d,
f278bd6c2cda,2026-07-10,job,GitHub/NewGrad,Embedded Cybersecurity Software Engineer 1,RTX,"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-IA-CEDAR-RAPIDS-137--855-35Th-St-NE--BLDG-137/Embedded-Cybersecurity-Software-Engineer-I--Onsite-_01829680-1?utm_source=Simplify&ref=Simplify,1d,
2fbc68c19dc7,2026-07-10,job,GitHub/Internship,AI Engineer Intern,Cotiviti,Remote in USA,https://careers-cotiviti.icims.com/jobs/19531/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,
