id,date_found,type,source,title,company,location,url,posted,tags
ed0368317cc8,2026-05-21,job,Arbeitnow,QA Engineer - Firmware & Mobile Testing (5 months limited),Bragi,Remote,https://www.arbeitnow.com/jobs/companies/bragi/qa-engineer-firmware-mobile-testing-5-months-limited-munich-333506,2026-05-21,Remote Engineering
2b68edfe2a14,2026-05-21,job,GitHub/NewGrad,Entry Level Software Engineer,Amentum,"Fredericksburg, VA, Dahlgren, VA",https://pae.wd1.myworkdayjobs.com/en-US/amentum_careers/job/US-VA-Dahlgren/Entry-Level-Software-Engineer_R0160036?utm_source=Simplify&ref=Simplify,23d,
b9fbde0b93f9,2026-05-21,job,GitHub/NewGrad,Junior Cyber Software Engineer - UI Alerting,Peraton,"San Diego, CA",https://careers-peraton.icims.com/jobs/165429/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,1mo,
3d319dc8f65b,2026-05-21,job,GitHub/NewGrad,Software Engineer 1,HPR (Hyannis Port Research),"Needham, MA",https://job-boards.greenhouse.io/hyannisportresearch/jobs/7651606003?utm_source=Simplify&ref=Simplify,2mo,
bd3c977b835c,2026-05-21,job,GitHub/NewGrad,Research Data Engineer 1,University of Rochester,"Rochester, NY",https://rochester.wd5.myworkdayjobs.com/UR_Staff/job/Laboratory-for-Laser-Energetics/Research-Data-Engineer-I_R271557?utm_source=Simplify&ref=Simplify,0d,
3bf34dae39b8,2026-05-21,job,GitHub/NewGrad,Software Engineer 1 - Early Talent Program,S&C Electric Company,"Chicago, IL",https://ejia.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/106671?utm_source=Simplify&ref=Simplify,0d,
5d869443790d,2026-05-21,job,GitHub/Internship,Computer Graphics Software Developer Intern,Brunswick,"Urbana, IL",https://brunswick.wd1.myworkdayjobs.com/en-US/search/job/Champaign-IL/Computer-Graphics-Software-Developer-Intern_JR-050234?utm_source=Simplify&ref=Simplify,0d,
2e934fe80d8e,2026-05-21,job,GitHub/Internship,Application Engineer Intern,Menasha Corporation,"Troy, MI",https://menasha.wd12.myworkdayjobs.com/menashacorp/job/Troy-Michigan/Application-Engineer-Intern--Summer-2026-_R13999?utm_source=Simplify&ref=Simplify,0d,
176dc92e23ae,2026-05-21,job,GitHub/Internship,AI Software Engineer Intern,Coupang,"Seattle, WA",https://www.coupang.jobs/en/jobs/?gh_jid=7939700&utm_source=Simplify&ref=Simplify,0d,
21c832d26851,2026-05-21,job,GitHub/Internship,Software Engineer Intern - Software Engineering,RTX,"Westford, MA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-MA-WESTFORD-WFD7--7-Technology-Park-Dr--BLDG-5/XMLNAME-2026-Raytheon-Intern---Software-Engineering---Westford--MA--Onsite-_01846038?utm_source=Simplify&ref=Simplify,0d,
19dc92310996,2026-05-21,job,GitHub/Internship,Software Engineer Intern,Oracle,"Seattle, WA, Santa Clara, CA",https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_45001/job/334325?utm_source=Simplify&ref=Simplify,0d,
3b68446873b9,2026-05-21,job,GitHub/Internship,Software Engineer Intern - Ovip,Oracle,"Nashville, TN, Austin, TX, United States",https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_45001/job/334333?utm_source=Simplify&ref=Simplify,0d,
00ee1f346f0a,2026-05-21,job,GitHub/Internship,Software Engineer Intern,Jabil,Remote in USA,https://jabil.wd5.myworkdayjobs.com/Jabil_Careers/job/Remote---USA/Software-Engineering-Intern_J2445033?utm_source=Simplify&ref=Simplify,0d,
415f1dd096cd,2026-05-21,job,GitHub/Internship,Software Engineer Intern,Globus Medical,"King of Prussia, PA",https://globusmedical.wd5.myworkdayjobs.com/GMED_Careers/job/Audubon-PA/Intern_JR106771-1?utm_source=Simplify&ref=Simplify,0d,
83208d257f7e,2026-05-21,job,GitHub/Internship,Data/AI Engineer Intern,Jade Global,"Ogden, UT",https://jadeglobal.wd5.myworkdayjobs.com/en-US/jade_careers/job/Ogden-UT/Data-Ai-Engineer-Intern_R-103685?utm_source=Simplify&ref=Simplify,5d,
543c1aa2a608,2026-05-21,job,GitHub/Internship,DNI Software Engineering Co-op,CAE,"Tampa, FL",https://cae.wd3.myworkdayjobs.com/career/job/Tampa/DNI-Software-Engineering-Co-op_121708-1?utm_source=Simplify&ref=Simplify,20d,
7ffafd9f6292,2026-05-21,job,GitHub/Internship,Software Engineering Co-op,Hologic,"Marlborough, MA",https://ebwb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/11528?utm_source=Simplify&ref=Simplify,20d,
