id,date_found,type,source,title,company,location,url,posted,tags,work_mode
ab908402e6a6,2026-08-13,job,GitHub/NewGrad,AI Software Engineer 1,Citizens Financial Group,United States,https://hcgn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/48633?utm_source=Simplify&ref=Simplify,0d,,onsite
973f4fa3e1e9,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,Consumer Direct Care Network,"Missoula, MT",https://cdcn.avature.net/careers/JobDetail/8611?utm_source=Simplify&ref=Simplify,0d,,onsite
8998fcc0ca14,2026-08-13,job,GitHub/NewGrad,Backend Software Engineer New Grad - Creator Strategy,TikTok,"San Jose, CA",https://lifeattiktok.com/search/7672976491146004741?utm_source=Simplify&ref=Simplify,0d,,onsite
873f3c904617,2026-08-13,job,GitHub/NewGrad,Software Engineer New Grad - DevOps,Applied Materials,"Gloucester, MA",https://amat.wd1.myworkdayjobs.com/External/job/GloucesterMA/XMLNAME-2027-Software-Engineer--DevOps---New-College-Grad---Bachelor-s--Gloucester--MA-_R2625762?utm_source=Simplify&ref=Simplify,0d,,onsite
01b8262a80a2,2026-08-13,job,GitHub/NewGrad,Software Engineer - Early Career,Uniswap,NYC,https://jobs.ashbyhq.com/uniswap/fb4d4137-f003-4669-beb7-2a5caca88012/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
1bf0924fb63d,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,RTX,"Annapolis, MD",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-MD-ANNAPOLIS-906--2551-Riva-Rd--BLDG-906/Software-Engineer-I--Onsite-_01864384?utm_source=Simplify&ref=Simplify,1d,,onsite
ed48f7642011,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,RTX,"Tucson, AZ",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-AZ-TUCSON-801--1151-E-Hermans-Rd--BLDG-801-External-Site/Software-Engineer-I--Onsite-_01865026-1?utm_source=Simplify&ref=Simplify,1d,,onsite
dd3ffa5083be,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,RTX,"Annapolis, MD",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-MD-ANNAPOLIS-905--2551-Riva-Rd--BLDG-905/Software-Engineer-I--Onsite-_01865987?utm_source=Simplify&ref=Simplify,1d,,onsite
1f2ae7b8c429,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,RTX,"Annapolis, MD",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-MD-ANNAPOLIS-906--2551-Riva-Rd--BLDG-906/Software-Engineer-I--Onsite-_01864398?utm_source=Simplify&ref=Simplify,1d,,onsite
c34215939f9b,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,RTX,"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-105--400-Collins-Rd-NE--BLDG-105/Software-Engineer-I--Onsite-_01865680?utm_source=Simplify&ref=Simplify,1d,,onsite
9fa33d7c4434,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,RTX,"Anaheim, CA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-CA-ANAHEIM-406--160-N-Riverview-Dr--BLDG-406-Ste-150/Software-Engineer-I--Onsite-_01861811?utm_source=Simplify&ref=Simplify,1d,,onsite
10b398778f06,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,RTX,"Fort Wayne, IN",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-IN-FT-WAYNE-150A--1010-Production-Rd--BLDG-150A/Software-Engineer-I--Onsite-_01863042?utm_source=Simplify&ref=Simplify,1d,,onsite
a47c0879ea8e,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,Lennar Corporation,"Miami, FL",https://lennar.wd1.myworkdayjobs.com/Lennar_Jobs/job/Miami-FL-Job-Posting-Location/Software-Engineer-I_R26_0000003523?utm_source=Simplify&ref=Simplify,1d,,onsite
1bd4ecf336a3,2026-08-13,job,GitHub/NewGrad,Software Engineer 1 - Embedded Systems,Panasonic Holdings,"Irvine, CA",https://careers.na.panasonic.com/jobs/50269?icims=1&utm_source=Simplify&ref=Simplify,0d,,onsite
1324b54e4324,2026-08-13,job,GitHub/NewGrad,Flight Software Engineer 1,Rocket Lab USA,"Littleton, CO",https://job-boards.greenhouse.io/rocketlab/jobs/7830196003?utm_source=Simplify&ref=Simplify,0d,,onsite
7574f0371073,2026-08-13,job,GitHub/NewGrad,Software Engineer 1,RTX,"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-IA-CEDAR-RAPIDS-166--855-35Th-St-NE--BLDG-166/Software-Engineer-I--Onsite-_01864603?utm_source=Simplify&ref=Simplify,1d,,onsite
