id,date_found,type,source,title,company,location,url,posted,tags,work_mode
466af18eff3c,2026-08-28,job,GitHub/NewGrad,Junior Product Engineer - Software Engineer 1,DefenseStorm,"Alpharetta, GA, Atlanta, GA",https://defensestorm.applytojob.com/apply/VI1cWuBKQ3/Junior-Product-Engineer-Software-Engineer-I?utm_source=Simplify&ref=Simplify,0d,,onsite
c83dd63348db,2026-08-28,job,GitHub/NewGrad,Junior Software Engineer - Entry Level,Torch Technologies,"Huntsville, AL",https://starfish.wd501.myworkdayjobs.com/Careers/job/Huntsville-AL/Entry-Junior-Level-Software-Engineer_R1608?utm_source=Simplify&ref=Simplify,0d,,onsite
32927aacc114,2026-08-28,job,GitHub/NewGrad,Software Engineer 1,Inductive Automation,"Folsom, CA",https://jobs.ashbyhq.com/inductive-automation-llc/5413d62b-1f0c-4592-9ce6-b6f261674ecb/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
973991a86146,2026-08-28,job,GitHub/NewGrad,Software Engineer 1,RTX,"Richardson, TX",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-TX-RICHARDSON-C17--1717-Cityline-Dr--CITYLINE-C17/Software-Engineer-I--Onsite-_01869922?utm_source=Simplify&ref=Simplify,1d,,onsite
699ad89faddd,2026-08-28,job,GitHub/NewGrad,Software Engineer 1,RTX,"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-IA-CEDAR-RAPIDS-182--1100-Cimmie-Ave-Ne--BLDG-182/Conversion--Software-Engineer-I--Onsite-_01867853?utm_source=Simplify&ref=Simplify,1d,,onsite
a86927965abe,2026-08-28,job,GitHub/NewGrad,Junior Software Engineer - Intel Sector,Leidos,"Laurel, MD",https://leidos.wd5.myworkdayjobs.com/External/job/Laurel-MD/Junior-Software-Engineer_R-00190592?utm_source=Simplify&ref=Simplify,2d,,onsite
ea7473d9996c,2026-08-28,job,GitHub/NewGrad,Associate Data Engineer - College Grad,Solace Health,"Redwood City, CA",https://jobs.ashbyhq.com/solace/7deb5d7e-9960-4407-9600-aa8e84d9edba/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
21aa11506dcf,2026-08-28,job,GitHub/NewGrad,Software Engineer New Grad - Software Engineering,L3Harris Technologies,"Salt Lake City, UT","https://jobs.l3harris.com/job/Salt-Lake-City-Assoc,-Software-Engineer-(New-Grad-Salt-Lake-City,-UT)-1-1-1-UT-84117/1424142200/?ats=successfactors&utm_source=Simplify&ref=Simplify",0d,,onsite
028cf195fc99,2026-08-28,job,GitHub/Internship,Software Developer Intern - University - 2027 Summer Games,Booz Allen,"Colorado Springs, CO",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Colorado-Springs-CO/University--2027-Summer-Games-Software-Developer-Intern_R0248130?utm_source=Simplify&ref=Simplify,0d,,onsite
4db87b0716d1,2026-08-28,job,GitHub/Internship,Software Developer Intern - Summer Games,Booz Allen,"Rome, NY",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Rome-NY/University--2027-Summer-Games-Software-Developer-Intern_R0248141?utm_source=Simplify&ref=Simplify,0d,,onsite
252f1da551c8,2026-08-28,job,GitHub/Internship,Software Developer Intern - University,Booz Allen,"Charleston, SC",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Charleston-SC/University---2027-Summer-Games-Software-Developer-Intern_R0248134?utm_source=Simplify&ref=Simplify,0d,,onsite
50be12274d7c,2026-08-28,job,GitHub/Internship,Software Developer Intern - University,Booz Allen,"Atlanta, GA",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Atlanta-GA/University---2027-Summer-Games-Software-Developer-Intern---Atlanta--GA_R0248138?utm_source=Simplify&ref=Simplify,0d,,onsite
402a1c7977b3,2026-08-28,job,GitHub/Internship,AI Software Developer Intern,Booz Allen,"San Diego, CA",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/San-Diego-CA/AI-Software-Developer-Intern_R0248115?utm_source=Simplify&ref=Simplify,0d,,onsite
e2571cb918a1,2026-08-28,job,GitHub/Internship,Software Engineer Intern - US - Summer 2027,TELUS Digital,"Durham, NC, Columbus, OH, Charlottesville, VA",https://jobs.ashbyhq.com/telus-digital/32ee6ede-d3cf-4827-b7af-f8d64f2bca11/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
ae6605018911,2026-08-28,job,GitHub/Internship,Data Engineer Intern,Mastercard,"O'Fallon, MO",https://mastercard.wd1.myworkdayjobs.com/Campus/job/OFallon-Missouri/Data-Engineering-Intern--Summer-2027---St-Louis--MO--US_R-284901?utm_source=Simplify&ref=Simplify,0d,,onsite
6a0d12002096,2026-08-28,job,Arbeitnow,Software Developer (w/m/d) MS Dynamics 365 BC - Full Remote,Holzland Becker,Remote,https://www.arbeitnow.com/jobs/companies/holzland-becker/software-developer-ms-dynamics-365-bc-full-remote-offenbach-am-main-56770,2026-08-28,IT/Tech OFB Remote,remote
88ab4e3b3450,2026-08-28,job,Arbeitnow,Fullstack-Softwareentwickler (m/w/d),Lippe Personal GmbH,Remote,https://www.arbeitnow.com/jobs/companies/lippe-personal-gmbh/remote-fullstack-softwareentwickler-dusseldorf-219334,2026-08-28,Remote,remote
69f6ab503e6e,2026-08-28,job,GitHub/NewGrad,Junior Software Developer - Systems Software,Empower AI,Remote in USA,https://careers-empowerai.icims.com/jobs/9489/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,,remote
