id,date_found,type,source,title,company,location,url,posted,tags,work_mode
5f82c7cbd70f,2026-08-02,job,GitHub/NewGrad,Software Engineer 1,ManTech,"Crane, IN",https://mantech.avature.net/en_US/careers/JobDetail/61501?utm_source=Simplify&ref=Simplify,0d,,onsite
dec7c8aecccf,2026-08-02,job,GitHub/NewGrad,Software Engineer 1 - Real Time Aviation Data,Garmin,"Olathe, KS",https://careers.garmin.com/jobs/18762?icims=1&utm_source=Simplify&ref=Simplify,1d,,onsite
2f4f529670c0,2026-08-02,job,GitHub/NewGrad,Software Engineer 1 - Connect IQ Applications,Garmin,"Olathe, KS",https://careers.garmin.com/jobs/18475?icims=1&utm_source=Simplify&ref=Simplify,1d,,onsite
45d968aaa4c7,2026-08-02,job,GitHub/NewGrad,Software Engineer 1 - Web Development/Applications,Garmin,"Olathe, KS",https://careers.garmin.com/jobs/18510?icims=1&utm_source=Simplify&ref=Simplify,1d,,onsite
3d943cfa3d41,2026-08-02,job,GitHub/NewGrad,Software Engineer 1,Garmin,"Chandler, AZ",https://careers.garmin.com/jobs/18511?icims=1&utm_source=Simplify&ref=Simplify,1d,,onsite
c8b7d3b91fef,2026-08-02,job,GitHub/NewGrad,Software Engineer 1,Garmin,"Olathe, KS",https://careers.garmin.com/jobs/19098?icims=1&utm_source=Simplify&ref=Simplify,1d,,onsite
197ed6ecf2b1,2026-08-02,job,GitHub/NewGrad,Software Engineer 1 - Aviation Web Development,Garmin,"Chandler, AZ",https://careers.garmin.com/jobs/17742?icims=1&utm_source=Simplify&ref=Simplify,1d,,onsite
a6eb4b7c7839,2026-08-02,job,GitHub/NewGrad,Junior Software Developer,Noblis,"Reston, VA",https://careers.noblis.org/jobs/27467?icims=1&utm_source=Simplify&ref=Simplify,1d,,onsite
9fd3cdd4e409,2026-08-02,job,GitHub/NewGrad,Software Engineer 1,RTX,"Binghamton, NY",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-NY-BINGHAMTON-288--31-Lewis-Rd--LEWIS/Software-Engineer-I--Onsite-_01861373?utm_source=Simplify&ref=Simplify,5d,,onsite
7380924ca3e6,2026-08-02,job,GitHub/NewGrad,Software Engineer 1,RTX,"East Hartford, CT",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/Methods-Engineer-I--Summer-2027-_01862159?utm_source=Simplify&ref=Simplify,5d,,onsite
a9c45d3dc1e7,2026-08-02,job,GitHub/NewGrad,Junior Software Engineer - AI-Forward,Texas Sports Academy,"Austin, TX",https://apply.workable.com/texas-sports-academy-main/j/009164EC9C/apply?utm_source=Simplify&ref=Simplify,6d,,onsite
7039c64fe1e2,2026-08-02,job,GitHub/NewGrad,Junior Software Engineer,KBR,"Colorado Springs, CO, Beavercreek, OH",https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Colorado-Springs-Colorado/Junior-Software-Engineer_R2126608?utm_source=Simplify&ref=Simplify,16d,,onsite
e16d8b16a05e,2026-08-02,job,GitHub/NewGrad,Junior Software Engineer - AI-Forward,Texas Sports Academy,"Austin, TX",https://apply.workable.com/texas-sports-academy-main/j/7CA2AC17A5/apply?utm_source=Simplify&ref=Simplify,1mo,,onsite
2e605f562117,2026-08-02,job,GitHub/NewGrad,Software Engineer 1 - Embedded Aviation,Garmin,"Olathe, KS",https://careers.garmin.com/jobs/18513?icims=1&utm_source=Simplify&ref=Simplify,0d,,onsite
b3618bd2ba7d,2026-08-02,job,GitHub/NewGrad,Embedded Software Engineer 1,Garmin,"Boulder, CO",https://careers.garmin.com/jobs/18602?icims=1&utm_source=Simplify&ref=Simplify,0d,,onsite
916c383f529a,2026-08-02,job,GitHub/NewGrad,Sensor Algorithms Software Engineer 1 - Core Platform Technology - Sensor Algorithms Team,Garmin,"Olathe, KS",https://careers.garmin.com/jobs/18193?icims=1&utm_source=Simplify&ref=Simplify,1d,,onsite
03d19853364b,2026-08-02,job,GitHub/Internship,Software Engineer Intern,HPR (Hyannis Port Research),"Needham, MA",https://job-boards.greenhouse.io/hyannisportresearch/jobs/7822989003?utm_source=Simplify&ref=Simplify,0d,,onsite
b8497bca0e16,2026-08-02,job,GitHub/Internship,Software Engineer Intern,Medtronic,"21 locations, Boston, MA, Santa Ana, CA, Fridley, MN, Santa Rosa, CA, Irvine, CA, Mansfield, MA, Mounds View, MN, Tempe, AZ, Memphis, TN, Brooklyn Center, MN, Plymouth, MN, Brooklyn Park, MN, Fort Worth, TX, Dexter, MI, North Haven, CT, Lafayette, CO, Minneapolis, MN, Newton, MA, Jacksonville, FL, Eatontown, NJ, Boulder, CO",https://medtronic.wd1.myworkdayjobs.com/redeploymentmedtroniccareers/job/Fridley-Minnesota-United-States-of-America/Software-Engineering-Intern---Summer-2027_R73630?utm_source=Simplify&ref=Simplify,1d,,onsite
7f1c85244bcf,2026-08-02,job,Himalayas,Founding Full-Stack iOS Engineer,Clera,Remote,https://himalayas.app/companies/clera/jobs/founding-full-stack-ios-engineer,,,remote
83ccffce2d09,2026-08-02,job,Himalayas,Founding Full Stack Engineer,Clera,Remote,https://himalayas.app/companies/clera/jobs/founding-full-stack-engineer,,,remote
