id,date_found,type,source,title,company,location,url,posted,tags,work_mode
65f5dcb5d396,2026-08-19,job,GitHub/NewGrad,Junior Software Developer - Datalinks Test Flight,Astrion,"Eglin AFB, FL",https://careers.astrion.us/jobs/24705?icims=1&utm_source=Simplify&ref=Simplify,0d,,onsite
9ce838abac33,2026-08-19,job,GitHub/NewGrad,Junior AI Software Engineer,Dark Wolf Solutions,"Chantilly, VA, Herndon, VA",https://job-boards.greenhouse.io/darkwolfsolutions/jobs/7886153003?utm_source=Simplify&ref=Simplify,0d,,onsite
93f4c0f61a25,2026-08-19,job,GitHub/NewGrad,Software Engineer 1 - Advanced Products and Solutions - EO/IR Programs,RTX,"McKinney, TX",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-TX-MCKINNEY-513WC--2501-W-University-Dr--WING-C-BLDG/Software-Engineer-I--Onsite-_01867976?utm_source=Simplify&ref=Simplify,1d,,onsite
851122db6da0,2026-08-19,job,GitHub/NewGrad,Software Engineer 1,RTX,"Marlborough, MA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-MA-MARLBOROUGH-MA3--1001-Boston-Post-Rd--BLDG-3/Software-Engineer-I--Onsite-_01867811?utm_source=Simplify&ref=Simplify,1d,,onsite
9a0e8ae479a6,2026-08-19,job,GitHub/NewGrad,Junior Data Engineer,Dark Wolf Solutions,"Chantilly, VA, Herndon, VA",https://job-boards.greenhouse.io/darkwolfsolutions/jobs/7886212003?utm_source=Simplify&ref=Simplify,0d,,onsite
ac5a2df12592,2026-08-19,job,GitHub/NewGrad,Software Engineer 1 - Secure Communications,RTX,"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-IA-CEDAR-RAPIDS-137--855-35Th-St-NE--BLDG-137/Software--Secure-Communications--Engineer-1--Onsite-_01866566?utm_source=Simplify&ref=Simplify,1d,,onsite
5ff49ca069f5,2026-08-19,job,GitHub/NewGrad,Software Engineer 1,RTX,"Windsor Locks, CT",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-CT-WINDSOR-LOCKS-B1--1-Hamilton-Rd--BLDG-1/Software-Engineer-I--Onsite-_01866057?utm_source=Simplify&ref=Simplify,1d,,onsite
d0448cd4bd05,2026-08-19,job,GitHub/NewGrad,Software Engineer 1,RTX,"Jupiter, FL",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-FL-JUPITER-ADR--17900-Beeline-Hwy--ADR-BLDG/Software-Engineer-I--Onsite-_01865374?utm_source=Simplify&ref=Simplify,1d,,onsite
592a2f112287,2026-08-19,job,GitHub/Internship,Software Engineering Intern,NVIDIA,"Canada, Santa Clara, CA",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Software-Engineering_JR2023495?utm_source=Simplify&ref=Simplify,0d,,onsite
3df79e996c07,2026-08-19,job,GitHub/Internship,Software Engineer Intern,Garda Capital Partners,NYC,https://job-boards.greenhouse.io/gardacp/jobs/6146213004?utm_source=Simplify&ref=Simplify,0d,,onsite
a1445b331de4,2026-08-19,job,GitHub/Internship,Software Engineer Intern - Enterprise Technology Services,American Express,"Sunrise, FL",https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26011015?utm_source=Simplify&ref=Simplify,0d,,onsite
e75b465b5693,2026-08-19,job,GitHub/Internship,Software Engineer Intern,RTX,"Westford, MA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-MA-WESTFORD-WFD7--7-Technology-Park-Dr--BLDG-7/Software-Engineering-Intern--Summer-2027-_01867678?utm_source=Simplify&ref=Simplify,1d,,onsite
f8e90aba3c0e,2026-08-19,job,GitHub/Internship,Software Engineer Intern - Summer 2027,RTX,"Marlborough, MA",https://globalhr.wd5.myworkdayjobs.com/fr-CA/Private_Posting_No_TMP/job/US-MA-MARLBOROUGH-MA3--1001-Boston-Post-Rd--BLDG-3/Software-Engineering-Intern--Summer-2027-_01867814?utm_source=Simplify&ref=Simplify,1d,,onsite
0a2c4afeff7a,2026-08-19,job,GitHub/Internship,Software Engineering Intern - Technology Analyst,PIMCO,"Austin, TX",https://pimco.wd1.myworkdayjobs.com/pimco-careers/job/Austin-TX-USA/XMLNAME-2027-Summer-Intern---Technology-Analyst--Software-Engineering_R106745?utm_source=Simplify&ref=Simplify,1d,,onsite
dda83055b52a,2026-08-19,job,Greenhouse,"Software Engineer II, Frontend Agentic AI ",Okta,"San Francisco, California",https://www.okta.com/company/careers/opportunity/8139374?gh_jid=8139374,2026-08-18,,onsite
cf2b6285d0ae,2026-08-19,job,Greenhouse,"Full Stack Software Engineer, Employee Experience ",SpaceX,"Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8726225002?gh_jid=8726225002,2026-08-18,,onsite
2df183b6c64f,2026-08-19,job,Greenhouse,"Full Stack Software Engineer, Operations Software (Starlink) ",SpaceX,"Redmond, WA",https://boards.greenhouse.io/spacex/jobs/8722645002?gh_jid=8722645002,2026-08-18,,onsite
aebb13bd0620,2026-08-19,job,Arbeitnow,Frontend Software Engineer (100% Remote),Tether Operations Limited,Remote,https://www.arbeitnow.co.uk/jobs/companies/tether-operations-limited/frontend-software-engineer-100-remote-united-kindom-470934,2026-08-19,Engineering Remote,remote
2c484045e4d0,2026-08-19,job,Arbeitnow,"Site Reliability Engineer (m/w/d) – Konstanz, Berlin oder remote",Seitenbau Gmbh,Remote,https://www.arbeitnow.co.uk/jobs/companies/seitenbau-gmbh/site-reliability-engineer-konstanz-berlin-oder-remote-143385,2026-08-19,Infrastruktur Site Reliability Cloudnativ Kubernetes Infrastructure-as-Code Pulumi,remote
abfca9170485,2026-08-19,job,Himalayas,Customer Solutions Engineer II,name,Remote,https://himalayas.app/companies/fivetran/jobs/customer-solutions-engineer-ii,,,remote
cc699fed4e4d,2026-08-19,job,Himalayas,"Software Engineer IV, Data",name,Remote,https://himalayas.app/companies/acv-auctions/jobs/software-engineer-iv-data,,,remote
