id,date_found,type,source,title,company,location,url,posted,tags
3297cc763ede,2026-06-03,job,RemoteOK,Machine Learning QA Engineer,Derq,Remote,https://remoteOK.com/remote-jobs/remote-machine-learning-qa-engineer-derq-1132718,2026-06-02,design python testing quality assurance javascript cloud exec machine learning content writing excel stats sys admin engineer digital nomad
a86c3d995678,2026-06-03,job,Arbeitnow,Werkstudent (m/w/d) Agentic Software Engineering - Remote,SFX E-Commerce,Remote,https://www.arbeitnow.com/jobs/companies/sfx-e-commerce/werkstudent-agentic-software-engineering-remote-regensburg-399180,2026-06-03,Remote Software Development
4bade2fa2e01,2026-06-03,job,Himalayas,Software Engineer,Allara Health,Remote,https://himalayas.app/companies/allara-health/jobs/software-engineer-6405308064,,
ff88c8b1490b,2026-06-03,job,WeWorkRemotely,Full-Stack JavaScript Engineer (Remote - LATAM or Europe),POS+,Remote,https://weworkremotely.com/remote-jobs/pos-full-stack-javascript-engineer-remote-latam-or-europe,2026-06-03,
3a25e7b8feee,2026-06-03,job,WeWorkRemotely,"DevOps Engineer, Futures",Binance,Remote,https://weworkremotely.com/remote-jobs/binance-devops-engineer-futures,2026-06-02,
7abef5777733,2026-06-03,job,GitHub/NewGrad,Entry Level Frontend Engineer,Albertsons,"San Diego, CA",https://eofd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/718439?utm_source=Simplify&ref=Simplify,0d,
eda01ae99a6e,2026-06-03,job,GitHub/NewGrad,Software Engineer New Grad - Performance,Nuro,"Mountain View, CA",https://nuro.ai/careersitem?gh_jid=7978432&utm_source=Simplify&ref=Simplify,0d,
d422b101807a,2026-06-03,job,GitHub/NewGrad,Entry Level Front End Engineer,Albertsons,"Greenwich, CT",https://eofd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/718380?utm_source=Simplify&ref=Simplify,0d,
39c0b69de7f6,2026-06-03,job,GitHub/NewGrad,Software Engineer New Grad,IXL Learning,"San Mateo, CA",https://www.ixl.com/company/jobs?gh_jid=8574194002&utm_source=Simplify&ref=Simplify,0d,
8e5a1692dcbe,2026-06-03,job,GitHub/NewGrad,Software Engineer New Grad,IXL Learning,"Raleigh, NC",https://www.ixl.com/company/jobs?gh_jid=8574195002&utm_source=Simplify&ref=Simplify,0d,
9518423f8b55,2026-06-03,job,GitHub/NewGrad,Entry Level Front End Engineer,Albertsons,"Fort Huachuca, Sierra Vista, AZ",https://eofd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/718180?utm_source=Simplify&ref=Simplify,0d,
a2dee582d79f,2026-06-03,job,GitHub/NewGrad,Front End Entry Level,Albertsons,"Essex County, MA",https://eofd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/717997?utm_source=Simplify&ref=Simplify,0d,
