id,date_found,type,source,title,company,location,url,posted,tags,work_mode
7e4f5f9824d9,2026-08-29,job,Arbeitnow,Site Reliability Engineer II - AI & Infrastructure (f/m/d),Focused,"Berlin, DE",https://www.arbeitnow.com/jobs/companies/focused/site-reliability-engineer-ii-ai-infrastructure-berlin-47960,2026-08-29,IT,onsite
cbfbd630da39,2026-08-29,job,Jobicy,Solutions Engineering Integration Specialist,Echodyne,USA,https://jobicy.com/jobs/151977-solutions-engineering-integration-specialist,2026-08-29,Technical Support,onsite
24bfe98ea948,2026-08-29,job,GitHub/NewGrad,Entry Level Software Engineer,Barry-Wehmiller,"5 locations, Eau Claire, WI, Dallas, TX, Raleigh, NC, St. Louis, MO, Denver, CO",https://barrywehmiller.wd1.myworkdayjobs.com/BWConfidential/job/Dallas-TX/Entry-Level-Software-Engineer_R022649?utm_source=Simplify&ref=Simplify,1d,,onsite
741e051e0474,2026-08-29,job,GitHub/Internship,Software Engineer Intern - Multiple Teams,Northwood Space,"LA, Torrance, CA",https://jobs.ashbyhq.com/NorthwoodSpace/ce3d4b73-461e-4128-a6f1-f933897e8119/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
5ddb419a9f87,2026-08-29,job,GitHub/Internship,Software Engineer Intern - Full Stack,Intuit,"5 locations, Charlotte, NC, NYC, Mountain View, CA, Atlanta, GA, San Diego, CA",https://jobs.intuit.com/job/mountain-view/summer-2027-software-engineering-intern-full-stack/27595/99856180864?utm_source=Simplify&ref=Simplify,0d,,onsite
690943db0be3,2026-08-29,job,GitHub/Internship,Software Engineering Intern - Technology,Charles Schwab,"6 locations, Austin, TX, Westlake, TX, Ann Arbor, MI, Southlake, TX, Omaha, NE, Phoenix, AZ",https://career-schwab.icims.com/jobs/126228/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,,onsite
6610f349ced1,2026-08-29,job,GitHub/Internship,Data Engineering Intern - Data Engineering,Charles Schwab,"Austin, TX, Westlake, TX, Southlake, TX",https://career-schwab.icims.com/jobs/126227/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0d,,onsite
c0863b233447,2026-08-29,job,GitHub/Internship,Data AI/ML Engineer Intern - Image Guided Therapy Devices - Software R&D,Philips,"Plymouth, MN",https://philips.wd3.myworkdayjobs.com/jobs-and-careers/job/Plymouth-Minnesota-United-States/Intern---Data-AI-ML-Engineering---Plymouth--MN---Summer-2027_590404?utm_source=Simplify&ref=Simplify,1d,,onsite
a85b261f1ae5,2026-08-29,job,GitHub/Internship,Embedded Software Engineer Intern,Northwood Space,"LA, Torrance, CA",https://jobs.ashbyhq.com/NorthwoodSpace/d0cca9dd-ea90-4c3b-94b4-17761932d11c/application?embed=true&utm_source=Simplify&ref=Simplify,0d,,onsite
20834b8b98b0,2026-08-29,job,Arbeitnow,Full-Stack Engineer - Shop/Ecosystem,eucalyptus,,https://www.arbeitnow.co.uk/jobs/companies/eucalyptus/full-stack-engineer-shop-ecosystem-408486,2026-08-29,Engineering,remote
43f8fbeb4aa4,2026-08-29,job,Jobicy,"Software Engineer, Machine Learning Platform, New Grad - Quora",Quora,Anywhere,https://jobicy.com/jobs/151979-software-engineer-machine-learning-platform-new-grad-quora,2026-08-29,Software Engineering,remote
